bmax;amax;init_ajuv;survival_scalar0;sdsoc_horiz;mu_asoc_horiz;init_vc;juvenile_survival;nph;seed;mu_hp;mu_vp;sdmu_g;m;p;mu_hc;mu_agen;mu_bmat_envt;sdsoc_vert;init_vp;gmin;init_bmat_phen;survival_scalar1;init_hp;ncv;npv;mu_g;laplace;nloci_g;sdmu_b;mu_amat;init_asoc_vert;init_g;init_bmat_envt;init_hc;qjuv;gmax;nch;init_agen;sdmu_a;amin;mu_vc;bmin;init_asoc_horiz;mu_asoc_vert;sdmat;mu_bmat_phen;sigmoidal_survival;qmat;init_amat;mu_ajuv;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
10;8;0;0.8;0.05;0;0;0;0;181851591;0;0;0.25;0.1;0.966;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.510463;0.510463;0;0;0.527083;3.10042;-1.37751;0;0;-7.86354;-0.0803112;0;0;0;0;-1.48454;0.149395;0.149395;0;0;0.00717065;0.0348546;39998.1;0;0;1.10589;1.47879;0;0;0;0;0.335842;0.5;0.933162;0.940661;0.0299686;0.0266023;0.112428;2.40224;0.346197;0.118485;0.379807;0.0112858;-0.0231798;-0.0146703;-0.0201942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00763272;./sim_cue_integration_10_12_2019_204744_157965921
10;8;0;0.8;0.05;0;0;0;0;177923340;0;0;0.25;0.1;0.517;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.496594;0.496594;0;0;-0.00627972;0.0188374;-0.0478144;0;0;0.843768;-1.91686;0;0;0;0;-0.0639008;0.000759848;0.000759848;0;0;0.00791172;0.00600941;40000;0;0;5.85265;8.92836;0;0;0;0;0.684605;0.5075;0.802467;0.796814;0.000489764;0.000497058;0.00555506;0.00309955;0.00355307;0.00355747;0.0020515;0.00202432;2.43394e-05;2.54801e-05;-8.33868e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.77922e-05;./sim_cue_integration_10_12_2019_204744_132301568
10;8;0;0.8;0.05;0;0;0;0;157432097;0;0;0.25;0.1;0.759;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.52376;0.52376;0;0;-0.0141683;1.34842;-1.26307;0;0;-0.723221;-0.0190948;0;0;0;0;0.0775456;0.0294461;0.0294461;0;0;0.00629528;0.00843959;39998.4;0;0;1.79857;0.272451;0;0;0;0;0.682008;0.5125;0.834389;0.84296;0.0150292;0.0145337;0.00447914;0.457804;0.0369319;0.0311885;0.0142699;0.00717656;0.00170802;0.000898865;0.000813738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000567896;./sim_cue_integration_10_12_2019_204744_115652047
10;8;0;0.8;0.05;0;0;0;0;93101441;0;0;0.25;0.1;0.621;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.508129;0.508129;0;0;-0.00687641;0.557308;-0.49613;0;0;0.791047;-0.0912838;0;0;0;0;-0.159703;0.00592386;0.00592386;0;0;0.00686194;0.00565264;39999.8;0;0;10.1672;0.58216;0;0;0;0;0.68665;0.505;0.799725;0.811298;0.00389294;0.00355213;0.00485111;0.0805193;0.0106318;0.0102116;0.00376585;0.0026724;0.000507465;0.000821806;-0.00016307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.32459e-05;./sim_cue_integration_10_12_2019_204744_65356003
10;8;0;0.8;0.05;0;0;0;0;67787962;0;0;0.25;0.1;0.414;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.502412;0.502412;0;0;0.0127576;-0.00248271;0.0179457;0;0;6.53646;1.07929;0;0;0;0;0.054746;0.000638223;0.000638223;0;0;0.00653951;0.00736759;40000;0;0;2.53778;10.1533;0;0;0;0;0.589159;0.5175;0.79748;0.801382;0.00040505;0.000395073;0.00399997;0.00350283;0.00266541;0.00265797;0.0016687;0.00166567;1.2301e-05;9.40329e-06;2.18239e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.1089e-05;./sim_cue_integration_10_12_2019_204744_41227230
10;8;0;0.8;0.05;0;0;0;0;70619221;0;0;0.25;0.1;0.759;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.499055;0.499055;0;0;0.0104699;1.36562;-1.22203;0;0;4.01722;-0.750221;0;0;0;0;-0.161557;0.0300703;0.0300703;0;0;0.0121537;0.00821464;39998.5;0;0;1.87828;0.318625;0;0;0;0;0.642601;0.455;0.833047;0.851744;0.0152531;0.0134346;0.00829113;0.467327;0.0399534;0.0697071;0.0489061;-0.0314443;0.0106473;0.0706947;-0.0628205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000967755;./sim_cue_integration_10_12_2019_204744_33335030
10;8;0;0.8;0.05;0;0;0;0;46792204;0;0;0.25;0.1;0.448;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.503456;0.503456;0;0;0.02648;-0.22351;0.233364;0;0;-0.670762;0.059678;0;0;0;0;0.0642002;0.0016505;0.0016505;0;0;0.00524591;0.00961968;39999.9;0;0;15.2675;1.38774;0;0;0;0;0.651059;0.4925;0.798914;0.802162;0.00105677;0.000992643;0.00399305;0.0174364;0.00559207;0.00556623;0.00226975;0.00219221;-3.24003e-05;-7.35986e-06;6.05696e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.37629e-05;./sim_cue_integration_10_12_2019_204744_19601970
10;8;0;0.8;0.05;0;0;0;0;45130464;0;0;0.25;0.1;0.172;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.501314;0.501314;0;0;0.30394;-1.81311;0.819869;0;0;-2.67589;-0.0727352;0;0;0;0;1.41245;0.0519458;0.0519458;0;0;0.00446224;0.0118997;39999.3;0;0;1.40651;0.652237;0;0;0;0;0.367257;0.535;0.869311;0.854001;0.02046;0.0232392;0.044337;0.827564;0.0362439;0.0252057;0.0212271;0.00412166;-0.00273726;-0.000934725;-0.00264186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000486535;./sim_cue_integration_10_12_2019_204744_18335230
10;8;0;0.8;0.05;0;0;0;0;18842967;0;0;0.25;0.1;0.207;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.525582;0.525582;0;0;-0.192541;-0.219747;0.874367;0;0;-0.0498363;6.99809;0;0;0;0;1.32403;0.0127258;0.0127258;0;0;0.00279278;0.0089988;39999.2;0;0;6.62131;2.28998;0;0;0;0;0.381875;0.5;0.800899;0.821431;0.00798392;0.00731668;0.0201524;0.0158787;0.179138;0.179195;0.00800198;0.00392174;0.0217668;0.0217693;0.000130865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000198895;./sim_cue_integration_10_12_2019_204744_4799230
10;8;0;0.8;0.05;0;0;0;0;5827716;0;0;0.25;0.1;0.379;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.5025;0.5025;0;0;0.0279;0.0397077;-0.0219886;0;0;1.0436;0.226551;0;0;0;0;0.0540502;0.000860308;0.000860308;0;0;0.00623221;0.00768815;40000;0;0;13.1112;5.49805;0;0;0;0;0.63101;0.535;0.796966;0.80152;0.000556428;0.000541783;0.00439141;0.00395552;0.00521105;0.00520258;0.0035551;0.00357329;6.35123e-05;6.33501e-05;4.87779e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.83456e-05;./sim_cue_integration_10_12_2019_204744_6565920
10;8;0;0.8;0.05;0;0;0;0;3147459;0;0;0.25;0.1;0.69;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.503247;0.503247;0;0;0.00609618;0.00540503;0.0194235;0;0;2.59497;-0.459033;0;0;0;0;0.0583392;0.000715131;0.000715131;0;0;0.00632142;0.00621951;40000;0;0;8.98793;6.59764;0;0;0;0;0.689792;0.4825;0.796899;0.802262;0.000469626;0.000454932;0.0044004;0.00290418;0.00410317;0.00408801;0.00275578;0.00273134;3.47703e-06;2.12022e-06;6.75508e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.91092e-05;./sim_cue_integration_10_12_2019_204744_11429962
10;8;0;0.8;0.05;0;0;0;0;4212481;0;0;0.25;0.1;0.207;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.499354;0.499354;0;0;0.00401612;0.026708;-0.0324564;0;0;5.09303;-0.783446;0;0;0;0;0.0479834;0.000717716;0.000717716;0;0;0.00597923;0.00654365;40000;0;0;8.84919;8.69015;0;0;0;0;0.648243;0.4775;0.800243;0.79881;0.00047205;0.000464908;0.00393376;0.00349179;0.00424685;0.00425512;0.00266939;0.00265343;1.94514e-06;5.77398e-06;-1.34708e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.37678e-06;./sim_cue_integration_10_12_2019_204744_22368104
10;8;0;0.8;0.05;0;0;0;0;9179514;0;0;0.25;0.1;0.586;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.505881;0.505881;0;0;-0.0478511;0.37675;-0.353967;0;0;2.74434;-0.143616;0;0;0;0;-0.0114437;0.00349142;0.00349142;0;0;0.00519308;0.00623757;39999.9;0;0;8.11992;1.2786;0;0;0;0;0.653728;0.485;0.79639;0.803425;0.00228102;0.00215138;0.00495331;0.0388711;0.0120744;0.0121863;0.00488496;0.00433017;0.000404441;0.000587489;0.000128745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000240934;./sim_cue_integration_10_12_2019_204744_23582366
10;8;0;0.8;0.05;0;0;0;0;1310011;0;0;0.25;0.1;0.414;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.498037;0.498037;0;0;0.0309182;-0.389551;0.343967;0;0;-1.40946;-0.154347;0;0;0;0;0.0571512;0.00330408;0.00330408;0;0;0.00699698;0.00920699;39999.9;0;0;6.48606;1.35123;0;0;0;0;0.610282;0.485;0.811236;0.800172;0.00199799;0.00219076;0.00486735;0.0416403;0.00922135;0.00920332;0.00261617;0.00232616;-0.000688596;-0.000867644;0.00013079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000102335;./sim_cue_integration_10_12_2019_204744_24501477
10;8;0;0.8;0.05;0;0;0;0;3611148;0;0;0.25;0.1;0.069;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.483685;0.483685;0;0;-0.575382;0.237467;-2.50743;0;0;7.10679;-8.21776;0;0;0;0;-1.85334;0.0727508;0.0727508;0;0;0.00395683;0.011403;39993.7;0;0;2.83526;1.36293;0;0;0;0;0.213745;0.5;0.880051;0.880016;0.0273961;0.0263305;0.0847647;0.019526;1.45665;1.45656;0.826964;0.83196;-0.110346;-0.110316;-0.0659699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000585122;./sim_cue_integration_10_12_2019_204744_24390364
10;8;0;0.8;0.05;0;0;0;0;5479576;0;0;0.25;0.1;0.31;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.498289;0.498289;0;0;0.0122641;-0.944704;0.879567;0;0;-1.39789;-0.0414374;0;0;0;0;-0.0104002;0.0154847;0.0154847;0;0;0.00660206;0.00828052;39999.2;0;0;1.77519;0.43242;0;0;0;0;0.62226;0.495;0.824317;0.819093;0.00853371;0.00892701;0.00418044;0.22674;0.0236372;0.0217308;0.0068021;0.00403119;0.00105526;0.00047353;0.000639883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000346323;./sim_cue_integration_10_12_2019_204744_34197856
10;8;0;0.8;0.05;0;0;0;0;6815243;0;0;0.25;0.1;0.552;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.497217;0.497217;0;0;-0.00425779;-0.0147224;-0.00569722;0;0;-2.0516;-0.120515;0;0;0;0;0.0554047;0.000741248;0.000741248;0;0;0.00496881;0.00919627;40000;0;0;3.75238;8.59172;0;0;0;0;0.62944;0.55;0.801911;0.797415;0.000468332;0.000469489;0.00307079;0.00514893;0.00417323;0.00416392;0.00269296;0.00271623;-2.8867e-05;-2.97377e-05;-2.62787e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.35463e-05;./sim_cue_integration_10_12_2019_204744_35714343
10;8;0;0.8;0.05;0;0;0;0;14619874;0;0;0.25;0.1;0.379;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.493377;0.493377;0;0;-0.00805491;0.0801282;-0.142567;0;0;1.032;-6.35517;0;0;0;0;0.0192121;0.0010752;0.0010752;0;0;0.00815034;0.00731193;40000;0;0;9.10523;5.40232;0;0;0;0;0.647298;0.5025;0.805823;0.793112;0.000692165;0.000688373;0.00531394;0.00534474;0.00673606;0.00673693;0.0014056;0.0012733;-0.00057997;-0.000579671;-1.37287e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.40993e-06;./sim_cue_integration_10_12_2019_204744_43646960
10;8;0;0.8;0.05;0;0;0;0;35153669;0;0;0.25;0.1;0.138;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.505441;0.505441;0;0;-0.320618;-2.05815;0.962579;0;0;-3.02456;-0.00388493;0;0;0;0;-1.41145;0.065772;0.065772;0;0;0.00469521;0.0142746;39999.1;0;0;2.36194;0.544495;0;0;0;0;0.348661;0.5125;0.877526;0.863441;0.0250425;0.0271421;0.0464805;1.06769;0.0568705;0.0316268;0.0427027;0.00606203;-0.000579134;-0.000529658;-0.000590273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00781422;./sim_cue_integration_10_12_2019_204744_49494650
10;8;0;0.8;0.05;0;0;0;0;19816969;0;0;0.25;0.1;0.828;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.485053;0.485053;0;0;0.327382;0.102731;-1.12255;0;0;-0.970503;-8.10687;0;0;0;0;1.41533;0.0221131;0.0221131;0;0;0.0039289;0.00852315;39998.7;0;0;4.27422;1.1559;0;0;0;0;0.364543;0.52;0.837199;0.815729;0.0107919;0.0125411;0.0483955;0.0071117;0.297879;0.297866;0.0144163;0.0169843;0.0178049;0.017804;0.00103132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00128383;./sim_cue_integration_10_12_2019_204744_61158183
10;8;0;0.8;0.05;0;0;0;0;43835649;0;0;0.25;0.1;0.655;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.494861;0.494861;0;0;-0.0178412;0.104523;-0.155529;0;0;-0.326921;-6.46593;0;0;0;0;-0.165658;0.00114269;0.00114269;0;0;0.00571925;0.00560211;40000;0;0;16.7416;2.67117;0;0;0;0;0.651129;0.46;0.80574;0.797323;0.000731156;0.000715538;0.00404332;0.00557208;0.00858734;0.00858777;0.00182009;0.00169097;0.000913178;0.000912928;-2.99199e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.61751e-05;./sim_cue_integration_10_12_2019_204744_72171012
10;8;0;0.8;0.05;0;0;0;0;9787757;0;0;0.25;0.1;0.793;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.506542;0.506542;0;0;-0.242822;1.62348;-0.898313;0;0;5.9162;-1.24258;0;0;0;0;1.23247;0.0409246;0.0409246;0;0;0.00502451;0.0118445;39999.2;0;0;2.55254;0.553109;0;0;0;0;0.45333;0.4825;0.848486;0.840585;0.0185282;0.0208505;0.0368498;0.666444;0.0349028;0.0711605;0.0597431;-0.0437642;0.00788195;0.0911257;-0.0882862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00865471;./sim_cue_integration_10_12_2019_204748_3814483
10;8;0;0.8;0.05;0;0;0;0;51524127;0;0;0.25;0.1;0.138;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.460709;0.460709;0;0;0.336801;-2.16132;1.05292;0;0;-4.55665;-0.601848;0;0;0;0;1.39657;0.069038;0.069038;0;0;0.00510456;0.0115118;39998.9;0;0;1.81305;0.473689;0;0;0;0;0.375427;0.4775;0.892431;0.865522;0.022396;0.028619;0.0543358;1.16227;0.0603039;0.0502078;0.0862471;-0.02821;0.0893742;-0.0957317;0.18368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00575998;./sim_cue_integration_10_12_2019_204744_79372231
10;8;0;0.8;0.05;0;0;0;0;57395935;0;0;0.25;0.1;0.621;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.505768;0.505768;0;0;0.0149924;0.574254;-0.532019;0;0;3.17908;0.0585007;0;0;0;0;-0.144322;0.00607992;0.00607992;0;0;0.0067623;0.00800433;39999.7;0;0;4.90918;0.521835;0;0;0;0;0.662957;0.5075;0.802142;0.816;0.0038282;0.00345052;0.00478981;0.0858783;0.0122829;0.0112928;0.00501328;0.0036262;0.000549403;0.00038503;7.32438e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000147117;./sim_cue_integration_10_12_2019_204744_84803662
10;8;0;0.8;0.05;0;0;0;0;67896707;0;0;0.25;0.1;0.897;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.48943;0.48943;0;0;-0.421888;2.48026;-1.03772;0;0;6.59223;-2.38702;0;0;0;0;1.6191;0.087404;0.087404;0;0;0.00545811;0.0111615;39998.9;0;0;1.86641;0.583392;0;0;0;0;0.304489;0.4625;0.90906;0.895448;0.0222286;0.0277988;0.0697489;1.54467;0.059599;0.183459;0.148507;-0.138207;0.105214;0.378062;-0.328019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0268399;./sim_cue_integration_10_12_2019_204744_102887516
10;8;0;0.8;0.05;0;0;0;0;81015290;0;0;0.25;0.1;0.655;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.509019;0.509019;0;0;0.0242963;0.763714;-0.718662;0;0;-0.630074;-0.00245342;0;0;0;0;-0.148574;0.0105228;0.0105228;0;0;0.0076854;0.0055321;39999.5;0;0;3.52165;0.398809;0;0;0;0;0.640107;0.5125;0.810707;0.808381;0.00623573;0.00642504;0.00552277;0.148384;0.0171178;0.0159629;0.00617184;0.00491052;0.00118703;0.0012507;0.000291532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.31515e-06;./sim_cue_integration_10_12_2019_204744_106605793
10;8;0;0.8;0.05;0;0;0;0;98129900;0;0;0.25;0.1;0.345;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.503085;0.503085;0;0;0.0138485;-0.0361018;0.0657502;0;0;-6.75125;-0.017559;0;0;0;0;-0.131593;0.000726865;0.000726865;0;0;0.00804033;0.00620549;40000;0;0;5.9006;3.01186;0;0;0;0;0.651022;0.515;0.796501;0.801762;0.000461831;0.000474812;0.00545239;0.00331897;0.00286204;0.00290842;0.00189838;0.00189569;1.0573e-05;2.46159e-05;5.72198e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38057e-05;./sim_cue_integration_10_12_2019_204744_112521480
