sigmoidal_survival;laplace;p;qmat;qjuv;nloci_g;init_g;init_amat;init_ajuv;init_agen;init_bmat_phen;init_bmat_envt;gmin;gmax;amin;amax;bmin;bmax;sdmat;mu_g;sdmu_g;mu_amat;mu_ajuv;mu_agen;mu_bmat_phen;mu_bmat_envt;sdmu_a;sdmu_b;m;survival_scalar0;survival_scalar1;seed;generation;mean_ad_phen;mean_agen;mean_ajuv;mean_amat;mean_bmat_phen;mean_bmat_envt;mean_g;var_ad_phen;var_agen;var_ajuv;var_amat;var_bmat_phen;var_bmat_envt;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;1;0.4;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1943760927;49990;0.50548;0.035424;0.0432295;0.060976;0.758497;1.03618;-0.844742;2556.9;18.7057;25.0619;40000;19098;21607.2;9362.87;0.465;0.795577;0.804463;0.000131152;0.000130222;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193714_1933815617
0;1;0.9;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;703876020;49990;0.48016;0.55027;2.45637;0.195697;0.911554;3.82588;-2.37512;3114.42;3042.37;60369.3;40000;88973.2;160948;19799.1;0.435;0.903415;0.903678;0.0226152;0.0231141;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180356_720962070
0;1;0.5;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;590361688;49990;0.501391;0.0435663;0.0502016;0.0591102;0.153608;-0.205196;-1.12528;2516.64;27.0084;37.665;40000;3659.23;41309.2;10379.6;0.52;0.79871;0.800895;0.000187929;0.00018672;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193345_571976488
0;1;0.5;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;2033586678;49990;0.504162;0.0491275;0.049855;0.040973;-0.00599564;-0.586461;-0.599721;2544.44;37.917;36.1142;40000;25790.3;16577.9;8621.04;0.4825;0.796884;0.802432;0.000183355;0.000187667;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180315_2021467507
0;1;0.9;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1055678840;49990;0.496792;0.485903;2.16483;0.0384482;-0.181509;-0.529478;-2.24393;3099.9;2373.46;46915.9;40000;8675.44;62651.1;18236.2;0.505;0.867964;0.858892;0.0259022;0.0277372;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193014_1044623289
0;1;0.9;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;424059943;49990;0.520171;0.431368;0.0443375;1.44315;0.329464;5.50052;-1.60888;3044.98;1941.04;30.8133;39997.9;14136.4;323142;11899.7;0.525;0.827335;0.845439;0.0170858;0.0162944;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_412483577
0;1;0.5;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;2080160439;49990;0.50403;0.0591296;0.0401211;0.0620756;0.638779;1.00459;-0.585139;2543.2;44.5409;25.9912;40000;29515.4;20284.9;6890.51;0.5125;0.796987;0.802924;0.000189173;0.000184921;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192159_2071282774
0;1;1;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1122392152;49990;0.987651;1.44365;1.2306;0.416719;0.153277;-0.193572;2.21409;9754.82;20981.9;15351.7;39999.8;35316.8;24045.4;18156.1;1;-nan;0.999777;-nan;7.42998e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193144_1108906239
0;1;0.7;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1343168185;49990;0.504021;0.244058;0.930182;0.0904569;0.658433;-0.312833;-1.97988;2680.9;606.711;8682.76;40000;35213.1;15501.8;14952.8;0.5075;0.808643;0.829419;0.00867699;0.00744025;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1328269260
0;1;1;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;811969607;49990;0.983377;1.28368;1.04639;0.579245;2.0317;2.432;2.12388;9670.88;16526.4;11036.9;39999.7;61949;74555.4;16946.5;1;-nan;0.999634;-nan;1.05515e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180335_817521039
0;1;0.1;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1389181946;49990;0.503195;0.0357437;0.0349683;0.0441197;0.996709;-0.45547;-0.764741;2533.37;18.7619;17.5026;40000;36747.1;26071.4;8210.48;0.4725;0.797206;0.802098;0.000100629;9.7652e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_191144_1399270732
0;1;0.6;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1409341750;49990;0.503672;0.17309;0.487917;0.0413863;-3.04292;2.83044;-1.37382;2583.39;315.138;2405.22;40000;119231;130890;9685.12;0.5125;0.800956;0.808293;0.00296112;0.00292114;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1401007473
0;1;0;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1109225185;49990;0.844524;0.666171;0.0474766;3.50626;-0.271071;7.30355;-2.62594;7139.58;4446.7;35.1366;39987.7;15660.3;541775;23621.1;1;0.978056;-nan;7.77066e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1097821220
0;1;0.2;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;392490332;49990;0.506635;0.0390204;0.0118278;0.0622887;-0.279721;-0.360617;-0.268886;2567.77;23.7732;3.31037;40000;11160.8;24556.1;7283.69;0.475;0.793811;0.804393;8.28435e-05;7.93755e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_191200_375851367
0;1;0.2;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1332340645;49990;0.502148;0.039163;0.00831212;0.0406823;2.03382;-2.63526;-0.402742;2522.94;24.2787;2.03514;40000;65126.6;82938.9;7254.48;0.515;0.797505;0.801886;0.000112818;0.000108357;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1318939957
0;1;0.1;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;236899383;49990;0.503531;0.0375844;0.0335083;0.0433798;-3.10466;0.11606;-0.645228;2536.95;23.7577;18.3843;40000;133111;28041.4;7135.28;0.505;0.796849;0.802656;0.00011407;0.000111606;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180321_248827159
0;1;0.1;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1682048619;49990;0.505884;0.395788;0.044974;1.87799;-1.80986;6.50011;-2.37796;3007.93;1577.41;32.8706;39996.5;50419.5;441959;19846.4;0.5225;0.85673;0.867422;0.019817;0.0180147;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193544_1672266441
0;1;0.1;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;801249045;49990;0.509248;0.390072;0.0513845;1.87842;-0.722078;5.7867;-2.38531;3038.17;1530.94;41.4876;39996.5;14502;350697;19924.1;0.4975;0.849605;0.858981;0.0209898;0.0197986;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180313_810946774
0;1;0.8;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;388848147;49990;0.510848;0.223185;0.04729;0.739488;0.819351;5.8764;-1.64839;2704.9;531.585;33.8956;39999.5;16570.7;364146;12155.9;0.55;0.808918;0.818006;0.00577674;0.00548755;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193429_397567361
0;1;0.2;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;980280043;49990;0.501564;0.215319;0.00837487;0.920543;-1.35265;4.88163;-2.0473;2634.07;471.69;1.90416;39999.2;38040.5;262760;15713.4;0.4925;0.812033;0.821745;0.00710749;0.00669714;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180324_961699311
0;1;0;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;386464987;49990;0.836841;0.627894;0.02034;3.363;-1.4798;8.03642;-2.62613;7010.1;3956.04;7.74698;39988.7;31572.1;663094;23527.9;1;0.974665;-nan;8.55147e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192514_376000234
0;1;0.9;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1708948597;49990;0.510688;0.550055;2.16344;0.532139;1.11591;2.69571;-2.40883;3406.47;3039.51;46838.1;39999.7;56212.5;82812.9;20332.7;0.49;0.885123;0.909331;0.0283935;0.0202533;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180319_1720276171
0;1;1;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1107797201;49990;0.981893;1.17128;1.37307;0.46535;-1.46471;2.52857;2.08802;9641.47;13787.2;18931.3;39999.8;37407;94691.8;16305.9;1;-nan;0.999628;-nan;4.43079e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1095863645
0;1;1;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1218287969;49990;0.985908;1.54505;0.528244;0.734088;2.62382;-0.419573;2.38431;9720.6;24001.5;2910.35;39999.5;76910.7;10053.6;20192.6;1;-nan;0.999726;-nan;9.83223e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180333_1204054423
0;1;0.4;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1524862233;49990;0.504385;0.0356225;0.0201957;0.0490807;-0.650345;-0.907823;-0.429428;2545.07;19.8421;7.61475;40000;17424.1;28957.3;8388.87;0.5025;0.795281;0.803568;9.08116e-05;7.91794e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192659_1540640394
0;1;0.1;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;519829790;49990;0.505506;0.0549424;0.0486861;0.0481217;-0.528316;1.50123;-0.469167;2557.94;39.7434;34.1317;40000;76307.1;52693.8;7862.41;0.485;0.79508;0.804062;0.000184652;0.000180567;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193529_529850647
0;1;0.8;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1220746547;49990;0.500671;0.363914;1.66408;0.0535391;0.504981;0.355272;-2.31371;2906.97;1332.53;27735.7;40000;14869.2;23611;19216.7;0.4975;0.843097;0.856106;0.0198862;0.0177778;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1206364994
0;1;0.3;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1371973605;49990;0.504672;0.119263;0.0482998;0.406795;-0.797972;4.66047;-1.68435;2575.88;153.61;32.1988;39999.8;16359.7;235537;12923.5;0.5025;0.797998;0.807665;0.00185746;0.00178424;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1359677599
0;1;0.2;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1095418079;49990;0.505021;0.177271;0.0107894;0.755212;-3.55617;4.40499;-2.00612;2631.19;320.664;3.0995;39999.4;136461;201858;15406.4;0.4475;0.816136;0.814761;0.00446948;0.00495254;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180339_1110859698
0;1;0.9;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1872222873;49990;0.491203;0.557671;1.53754;1.16469;0.80611;7.18832;-2.42294;3145.9;3125.87;23677.9;39998.6;31024.6;538860;20511.9;0.4775;0.891067;0.883525;0.0207929;0.0230548;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192359_1882711916
0;1;1;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;922361574;49990;0.981242;1.33638;1.06347;0.499798;-0.098461;0.402729;2.23976;9630.12;17907.7;11447.4;39999.8;27279.6;10619;18323.1;1;-nan;0.999484;-nan;5.6154e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180356_939591699
0;1;0;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;811488018;49990;0.507678;0.0284162;0.00577556;0.0694481;-0.776348;0.944928;-0.160092;2578.32;13.3742;1.21489;40000;30496.6;24611.8;7426.4;1;0.79273;-nan;8.34884e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180335_821556353
0;1;0;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1019707170;49990;0.822153;0.599691;0.0492729;3.23186;-9.60945;0.890869;-2.58437;6773.84;3609.53;39.4138;39989.6;924417;9840.12;22896.9;1;0.965502;-nan;0.00025862;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180335_1037023064
0;1;1;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;772583505;49990;0.982405;1.51417;0.362602;0.617075;1.69406;1.98108;2.32528;9651.85;22957.4;1400.31;39999.6;48209.5;67448.7;19194.3;1;-nan;0.999631;-nan;8.63628e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180335_782894703
0;1;0.9;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1333451718;49990;0.507515;0.455591;2.08556;0.0914901;1.45905;0.476295;-2.31147;3172.95;2096.43;43536.8;40000;30608.6;17818.4;19232;0.5125;0.857227;0.874653;0.026647;0.0229954;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1318828082
0;1;0.4;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;2124166010;49990;0.504826;0.0537648;0.0195622;0.100372;-0.243096;0.90402;-0.765502;2550.9;37.8741;7.37206;40000;22970.2;15840.6;8133.89;0.51;0.795863;0.803426;0.000172471;0.000164635;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180315_2133880976
0;1;0.5;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1407246999;49990;0.502582;0.0662836;0.0515106;0.0645819;-1.09527;1.47695;-0.72439;2529.41;60.0168;39.6582;40000;35937.9;39668.1;8641.91;0.475;0.79779;0.801725;0.000242268;0.00024729;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193300_1418459843
0;1;0.1;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;79051055;49990;0.499986;0.0563978;0.00751501;0.0554774;1.44644;0.728072;-0.560949;2502.19;43.7709;1.44559;40000;48869.4;50376.8;7815.42;0.475;0.799367;0.798829;0.000160115;0.000170601;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192514_61661655
0;1;1;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;991167481;49990;0.983632;1.247;0.988396;0.799638;0.945516;3.41487;2.23344;9676.62;15662;9928.69;39999.4;25124.2;145102;18578.5;1;-nan;0.999584;-nan;1.90034e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180320_976057761
0;1;0.7;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;631162830;49990;0.502286;0.0589402;0.037925;0.0432051;0.270153;0.31012;-0.532201;2525.83;52.649;23.8454;40000;45307.6;18118.4;7259.25;0.52;0.797707;0.801807;0.00019527;0.000199039;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_619063220
0;1;0;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;143141658;49990;0.776735;0.528526;0.0123549;2.82678;-8.6478;1.06097;-2.60701;6057.1;2803.24;3.08672;39992;750004;12339.2;23215.7;1;0.953774;-nan;0.000494614;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180321_154500153
0;1;0.1;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1393802729;49990;0.498751;0.371569;0.0115799;1.88609;1.14427;6.47314;-2.50017;2936.33;1390.07;2.99705;39996.4;30619.6;423588;21655.7;0.475;0.857892;0.858008;0.0195572;0.0195975;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1373309020
0;1;0.5;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1001149220;49990;0.506092;0.0471507;0.0463988;0.0359571;-0.272094;-0.815945;-0.39544;2563.69;37.0902;32.2647;40000;29824.6;26924.7;7532.81;0.5175;0.794275;0.804187;0.000172524;0.00016075;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_989736594
0;1;0.6;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1578597592;49990;0.502402;0.0597655;0.047445;0.0673016;0.395617;0.127851;-0.790032;2527.45;47.1079;33.5847;40000;9788.91;17583.7;9127.27;0.4825;0.797745;0.802116;0.000234099;0.000229704;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_194244_1588215044
0;1;0.6;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;927547044;49990;0.508693;0.0522627;0.0523143;0.0605503;-1.52164;1.91307;-0.427642;2590.52;38.8315;35.1787;40000;36374.4;56875.1;6764.94;0.475;0.793165;0.807137;0.000200973;0.000195711;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180350_916117404
0;1;0.6;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;665978824;49990;0.511256;0.127449;0.358017;0.049226;1.22683;1.28944;-1.26805;2641.91;181.429;1332.4;40000;30329.5;50049.1;9704.93;0.48;0.793668;0.81372;0.00188183;0.00164355;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192744_655577725
0;1;0.1;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;400500840;49990;0.509844;0.371587;0.0312625;1.82799;-0.496419;6.44329;-2.42912;3028.47;1388.55;15.8292;39996.7;25617.9;425713;20570.5;0.525;0.856652;0.854952;0.0187856;0.0196083;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_191200_390091194
0;1;0.1;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;958849547;49990;0.484414;0.315019;0.0110418;1.47046;-0.744971;7.23704;-2.30822;2629.57;998.497;3.10476;39997.8;33057.7;553185;19011.5;0.485;0.834344;0.84008;0.0151343;0.0146409;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193245_941411906
0;1;0.4;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1310558455;49990;0.504824;0.0338422;0.0166685;0.0819083;0.619604;1.83598;-0.887777;2550.25;18.1373;5.66164;40000;35884.4;54263.2;8589.33;0.53;0.796824;0.803481;0.000128379;0.000123327;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193300_1321478927
0;1;0.6;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;193487326;49990;0.497294;0.162447;0.48431;0.0523889;1.04468;0.247135;-1.63872;2518.23;273.099;2383.08;40000;22908.3;16903.8;12338.5;0.5;0.802677;0.809444;0.00290669;0.00278326;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180317_181932961
0;1;0.2;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;966056501;49990;0.512219;0.165658;0.0116755;0.713479;-1.49621;4.11497;-1.98161;2694.71;282.866;3.14545;39999.5;78459.4;180507;15105.8;0.5025;0.805735;0.808929;0.00440236;0.00442444;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180339_976194773
0;1;0.4;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1220213607;49990;0.49935;0.0523799;0.0159579;0.061281;0.609256;0.155601;-0.785447;2495.41;38.2681;4.80281;40000;30329.9;19170.1;6984.11;0.4975;0.800065;0.799089;0.000136537;0.000143261;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1203466683
0;1;0.6;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;895598174;49990;0.502406;0.0639732;0.0351724;0.0648101;0.0914125;2.19775;-0.621533;2527.87;58.7229;18.9141;40000;37833;65182.4;8155.45;0.535;0.797855;0.801186;0.000261318;0.00026262;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193259_905806427
0;1;0.4;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;339971398;49990;0.505941;0.0504607;0.0178485;0.0811891;-1.24345;2.42991;-0.483967;2562.01;35.0369;6.07778;40000;38488.7;84171.2;7709.37;0.51;0.794613;0.804527;0.000162809;0.000156027;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180326_351787015
0;1;0.5;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;960576728;49990;0.505586;0.0362643;0.0444535;0.0461167;-1.17706;-1.21638;-0.606578;2557.88;20.2572;29.3244;40000;28191.9;41727.6;8521.68;0.4825;0.795073;0.804149;0.000125281;0.000117651;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_950869256
0;1;0.8;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;2127967993;49990;0.508514;0.268765;0.0408792;1.01287;0.239376;5.03574;-1.914;2740.09;733.506;27.1897;39999;57469.5;267318;14866.9;0.5;0.811807;0.815712;0.00921012;0.00913349;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192329_2118055094
0;1;0.8;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1434210112;49990;0.491287;0.371651;1.27559;0.428469;-0.667761;4.34222;-2.26634;2751.99;1389.8;16303.3;39999.8;31905.4;216027;18400.6;0.4775;0.844933;0.846378;0.0149746;0.0153143;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193444_1424837420
