amin;npv;mu_g;init_hc;qmat;mu_agen;laplace;init_asoc_horiz;bmin;bmax;amax;m;mu_hp;sigmoidal_survival;sdmu_b;juvenile_survival;qjuv;sdsoc_horiz;init_asoc_vert;p;init_agen;init_bmat_phen;init_amat;sdmu_g;survival_scalar1;gmax;seed;gmin;mu_asoc_vert;nph;sdmu_a;mu_vc;ncv;init_vc;mu_amat;mu_vp;init_g;mu_ajuv;sdsoc_vert;init_vp;mu_bmat_envt;nloci_g;init_ajuv;nch;mu_asoc_horiz;survival_scalar0;mu_hc;init_bmat_envt;mu_bmat_phen;init_hp;sdmat;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_agen_ajuv;file
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0;0;0;0;0.25;0;1;1285901985;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.513802;0.505918;0.540711;0.529621;0.0678381;0.055672;0.0652895;0.0714474;0.0721593;-0.614443;2.08418;-3.12103;0.594138;-4.04015;2.2816;-0.765939;0.000553687;0.000454637;0.000333242;0.000258108;0.00127714;0.00137008;32139;0.00221111;0.00214091;10.138;8.08867;2.83935;17.8091;3.92799;8.71645;0.528125;0;-nan;0.810055;-nan;0.000333129;0.00376612;0.00143707;0.00128751;0.00128819;0.000413323;0.000401309;-1.24024e-05;-1.26729e-05;2.71074e-06;0.000869856;0.000632465;0.00086059;0.0017573;0;0;-5.64554e-06;-5.56098e-06;4.14654e-06;-3.13572e-05;0;0;-5.79366e-06;-5.71386e-06;4.01871e-06;-3.10888e-05;0;0;-6.6621e-06;-6.87619e-06;4.28706e-06;-1.22162e-05;0;0;-5.62682e-06;-5.57533e-06;-5.59648e-06;-9.46899e-06;0;0;-4.85344e-05;-4.9042e-05;-1.82092e-06;-1.68107e-05;0;0;-2.29645e-05;./sim_cue_integration_15_11_2019_224131_1313807804
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0;0;0;0;0.25;0;1;1295551860;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.538761;0.49101;0.584484;0.519505;0.102528;0.052017;0.0555263;0.107392;0.334278;-1.14677;-0.44589;-1.42307;-8.75376;-7.44131;-2.0332;-1.06653;0.00138589;0.000710489;0.000467357;0.000295223;0.00219697;0.00117288;31796;0.00417428;0.00599836;12.9648;7.01098;1.01963;0.468691;2.66377;11.7355;0.50566;0;-nan;0.833909;-nan;0.00065186;0.00885564;0.00117288;0.00111365;0.0011213;0.000429323;0.000474003;-4.14154e-06;-3.36314e-06;-2.66984e-06;0.000198086;0.00100207;0.000198445;0.0127104;0;0;9.23903e-07;7.91391e-07;1.80234e-05;-8.87056e-05;0;0;8.89735e-07;7.57939e-07;1.81645e-05;-8.87374e-05;0;0;-4.1298e-08;-5.97714e-08;4.81772e-06;-5.60826e-05;0;0;-2.50799e-06;-2.49715e-06;-4.8504e-06;-9.53958e-05;0;0;-1.56414e-05;-1.58384e-05;-3.74579e-05;-0.000601437;0;0;1.39833e-05;./sim_cue_integration_15_11_2019_224131_1323232026
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0;0;0;0;0.25;0;1;1297207231;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.523392;0.500596;0.558935;0.527164;0.0834705;0.0523448;0.053641;0.0794951;0.189501;-2.99631;0.817635;-7.09146;1.73892;-6.1165;-6.41415;-0.909287;0.00112501;0.000590025;0.000511544;0.000295992;0.00177611;0.001479;32053;0.00189397;0.00550623;13.0255;3.8203;2.7142;5.79749;3.0177;2.14269;0.55611;0;-nan;0.8147;-nan;0.000639144;0.00625761;0.00146219;0.000693102;0.000704283;0.000279996;0.000286777;2.07798e-05;2.14646e-05;1.32359e-05;0.000957;0.000348412;0.000963391;0.00925315;0;0;-1.01091e-06;-1.25157e-06;-4.26834e-06;-5.64086e-05;0;0;-9.16491e-07;-1.14868e-06;-4.0693e-06;-5.33084e-05;0;0;-4.50011e-06;-4.70065e-06;-2.5968e-06;-1.95188e-05;0;0;9.04458e-06;8.59877e-06;3.67322e-07;-1.26472e-05;0;0;-4.69369e-05;-4.71653e-05;5.81078e-06;-0.000155513;0;0;-1.74338e-05;./sim_cue_integration_15_11_2019_224131_1331739175
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.1;0;0;0;0.25;0;1;1297226707;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.539981;0.478852;0.538902;0.481884;0.14785;0.187543;0.0554405;0.0917417;0.431457;2.1569;-6.7647;-6.33387;1.65439;-4.59495;2.07982;-1.54097;0.0035627;0.00171469;0.00435469;0.00420766;0.00177983;0.00428776;32684;0.00372497;0.0115653;11.7646;8.10207;1.85402;16.1437;5.0408;8.93702;0.327876;0.47;0.756138;0.819435;0.00276026;0.00190997;0.0120669;0.0109039;0.00120891;0.001208;0.00117739;0.00102606;0.000217126;0.000217809;4.23669e-05;0.00142637;0.00109346;0.00140678;0.0406636;0;0;3.04057e-05;2.88064e-05;7.23305e-06;-0.000262623;0;0;3.06553e-05;2.90446e-05;7.37778e-06;-0.00026305;0;0;1.84437e-06;2.01699e-06;-2.03435e-06;-8.48849e-05;0;0;0.000162573;0.000143563;4.78869e-05;-0.0019828;0;0;-5.5523e-05;-5.83607e-05;1.22148e-05;-0.000599948;0;0;0.000165654;./sim_cue_integration_15_11_2019_224131_1332506558
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0;0;0;0;0.25;0;1;1298323278;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.517639;0.506563;0.546888;0.531564;0.0666258;0.0631912;0.0711085;0.103185;0.108548;1.25959;3.40016;-5.50719;-6.82455;-5.64938;-1.60188;-0.861333;0.000718193;0.0005075;0.000410579;0.000302904;0.00159192;0.00220685;32167;0.00413178;0.00390766;18.3414;2.80285;3.84838;7.90692;3.67775;7.86732;0.568494;0;-nan;0.81228;-nan;0.000405589;0.00454743;0.00220685;0.000122193;0.000116078;0.000553645;0.000100761;3.22651e-06;3.56837e-06;-5.48741e-06;0.00133821;0.00101536;0.00134038;0.00353429;0;0;8.58453e-08;1.30834e-07;-2.0093e-06;1.92268e-07;0;0;7.14557e-08;1.10981e-07;-2.19355e-06;-6.37653e-07;0;0;-1.62753e-05;-1.63039e-05;-4.80765e-06;8.72631e-06;0;0;1.9849e-05;1.98715e-05;1.09377e-05;-2.54195e-05;0;0;-7.19682e-05;-7.18429e-05;-1.66466e-05;-8.99987e-06;0;0;2.19961e-05;./sim_cue_integration_15_11_2019_224131_1335403289
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0;0;0;0;0.25;0;1;1327926851;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.531255;0.482532;0.578517;0.512844;0.115045;0.05273;0.0682649;0.1392;0.426975;-2.78032;-0.206489;0.0881943;-9.0798;-5.25104;0.643538;-1.31787;0.00116027;0.000793996;0.000584855;0.00034196;0.00206954;0.00128065;31253;0.00671595;0.00743617;10.6396;3.54398;0.411653;0.40221;3.05485;18.7669;0.405914;0;-nan;0.828639;-nan;0.000664567;0.00978559;0.00137805;0.00113829;0.00117603;0.000486279;0.000509614;2.44347e-06;2.56485e-06;-2.32832e-07;0.000650035;0.0020464;0.000640427;0.00639993;0;0;-7.26365e-06;-7.1978e-06;-4.80575e-06;-4.64997e-05;0;0;-7.72739e-06;-7.68078e-06;-3.66248e-06;-2.93767e-05;0;0;-5.21846e-06;-5.17343e-06;-1.21498e-06;-4.44249e-05;0;0;-2.82002e-06;-2.62336e-06;-1.32365e-05;-3.92577e-06;0;0;-2.09023e-05;-2.11541e-05;-1.38777e-05;-7.51253e-05;0;0;-4.38903e-05;./sim_cue_integration_15_11_2019_224131_1341444560
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0;0;0;0;0.25;0;1;1328047662;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.516058;0.505829;0.544637;0.53146;0.0715979;0.0539405;0.0469107;0.058368;0.0958014;-3.02082;-6.58336;-5.82915;-4.1223;-4.40299;0.757736;-0.787214;0.00072479;0.000556677;0.000386978;0.00027201;0.00193111;0.00155576;32254;0.00132076;0.00324755;13.5092;3.13263;3.2822;9.38829;8.00784;21.3648;0.586447;0;-nan;0.809773;-nan;0.000444418;0.00543099;0.00171223;0.000982724;0.000982835;0.000868337;0.000813624;-3.36222e-06;-3.32212e-06;6.96533e-06;0.00106926;0.00121171;0.00106758;0.00293446;0;0;3.85661e-06;3.99681e-06;3.3895e-06;-9.4838e-06;0;0;3.88077e-06;4.02082e-06;3.41606e-06;-9.43984e-06;0;0;3.40347e-07;4.06981e-07;2.70055e-07;2.50521e-06;0;0;1.30549e-07;-1.14302e-07;-3.67442e-07;1.27644e-05;0;0;-1.28435e-05;-1.26594e-05;-7.81063e-06;-9.52218e-05;0;0;-6.43552e-05;./sim_cue_integration_15_11_2019_224131_1352921296
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0;0;0;0;0.25;0;1;1324574591;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.539083;0.493412;0.584861;0.522213;0.111003;0.0732367;0.0489084;0.0934531;0.334412;-3.96677;3.37056;-1.95277;-8.21199;-7.61258;0.399787;-1.08799;0.0015728;0.000782387;0.000452289;0.000308595;0.00272633;0.00200472;31692;0.00333579;0.00655602;6.98482;8.19442;1.69845;1.31599;2.92514;7.371;0.436805;0;-nan;0.834698;-nan;0.000653138;0.00973921;0.00253234;0.000732091;0.000751251;0.000257957;0.000211813;-2.93399e-05;-2.92863e-05;-6.40871e-06;0.000125885;0.000931598;0.000125426;0.0159528;0;0;-4.41287e-07;-5.19432e-07;1.17036e-05;-0.000352343;0;0;-6.55743e-07;-7.35963e-07;1.18474e-05;-0.000348611;0;0;-5.02936e-07;-4.99793e-07;1.09717e-06;-5.01294e-05;0;0;3.30641e-09;6.23667e-08;1.59868e-05;-8.40146e-05;0;0;-8.86427e-06;-9.06198e-06;-2.18111e-06;-0.000884674;0;0;4.1015e-05;./sim_cue_integration_15_11_2019_224131_1352950670
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0;0;0;0;0.25;0;1;1341018940;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.521339;0.505716;0.551093;0.530199;0.0741677;0.0489332;0.0585807;0.0713367;0.150368;-5.67684;-0.0921293;-6.50768;-4.69781;-7.33312;5.33138;-0.735471;0.000822028;0.000509344;0.000411929;0.000246191;0.00221072;0.00116055;32132;0.00196126;0.00375974;6.87121;11.1847;4.0436;7.86178;1.4989;4.54775;0.523559;0;-nan;0.81296;-nan;0.000500407;0.00508904;0.00130745;0.00116424;0.00116969;0.00113327;0.00103737;4.99567e-06;5.55309e-06;-4.31939e-06;0.000801732;0.000659164;0.000801535;0.0055252;0;0;-7.51112e-07;-7.59742e-07;3.84783e-07;-2.5579e-05;0;0;-5.71592e-07;-5.79974e-07;7.80684e-07;-2.48872e-05;0;0;-2.91201e-07;-3.07723e-07;2.95345e-06;-3.41545e-05;0;0;-5.12828e-06;-5.08714e-06;-2.48441e-06;-3.45727e-05;0;0;-4.99548e-05;-4.99183e-05;-2.53885e-05;-0.000149823;0;0;1.58958e-05;./sim_cue_integration_15_11_2019_224131_1353798226
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.1;0;0;0;0.25;0;1;1328845292;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.541189;0.479801;0.540085;0.483111;0.173636;0.239975;0.0639286;0.0614724;0.447178;4.27102;-1.42449;-8.46905;-1.53942;-2.88269;4.16581;-1.53493;0.00389682;0.00220579;0.00464488;0.00533709;0.00206046;0.00459982;32831;0.00170836;0.00771102;7.76658;6.88352;1.49884;8.48865;4.45503;7.5957;0.332953;0.4625;0.752905;0.817997;0.00297323;0.00209192;0.0154319;0.0166928;0.00121747;0.00118593;0.000517155;0.000447677;-4.4936e-05;-4.55441e-05;4.18166e-05;0.0012883;0.00147478;0.00127339;0.0414994;0;0;3.8738e-06;3.54779e-06;4.02492e-06;-5.85788e-05;0;0;3.03979e-06;2.61882e-06;2.55981e-06;-7.70946e-05;0;0;6.84687e-06;6.33288e-06;5.30155e-06;1.38002e-05;0;0;-1.21736e-05;-1.83373e-05;-1.07886e-05;-0.000997412;0;0;-3.08307e-05;-3.56546e-05;1.90299e-06;-0.000430866;0;0;4.73362e-05;./sim_cue_integration_15_11_2019_224131_1353910152
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0;0;0;0;0.25;0;1;1325112020;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.536528;0.490662;0.576485;0.520674;0.117887;0.0544154;0.0659642;0.108113;0.269404;-6.32016;1.67948;-6.56832;-4.32293;-6.53741;-4.25392;-1.10486;0.0017265;0.000798758;0.000489956;0.000365171;0.00214141;0.00138064;31805;0.00345132;0.00580488;2.88682;5.13291;3.33784;8.83975;2.28099;8.44135;0.465594;0;-nan;0.828143;-nan;0.000707938;0.00996655;0.00143617;0.00123484;0.00129333;0.00036856;0.000417492;-1.77068e-05;-1.77603e-05;5.01241e-06;0.000407089;0.000701647;0.00040831;0.0178751;0;0;2.89783e-06;2.83445e-06;5.9832e-06;-0.000335707;0;0;2.86895e-06;2.81086e-06;6.46199e-06;-0.00031747;0;0;-9.31354e-07;-9.69472e-07;-4.94027e-06;-7.40677e-05;0;0;4.66732e-06;4.70979e-06;6.73834e-06;-3.32788e-05;0;0;-4.77363e-06;-4.3019e-06;2.63232e-06;-0.000748964;0;0;9.12693e-08;./sim_cue_integration_15_11_2019_224131_1354262948
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.1;0;0;0;0.25;0;1;1333770441;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.537557;0.485707;0.528932;0.482117;0.122536;0.0977596;0.0535038;0.0973895;0.270119;-1.72748;1.30413;-7.63753;-2.35393;-5.63178;1.59865;-1.14738;0.00163967;0.000947229;0.00309818;0.00199846;0.00225104;0.00265817;32160;0.00351195;0.00468626;7.67888;2.61307;1.28505;7.40881;4.12296;19.4767;0.406067;0.4975;0.768682;0.828344;0.00134541;0.00085528;0.00998163;0.00370778;0.000915123;0.000930059;0.000429309;0.000435278;2.2725e-05;2.1127e-05;-2.12195e-05;0.000774722;0.00101886;0.000770133;0.0150098;0;0;-1.59599e-05;-1.68232e-05;4.4751e-06;-0.000138721;0;0;-1.6391e-05;-1.7261e-05;5.05674e-06;-0.000136141;0;0;-5.53557e-06;-6.00147e-06;-1.11006e-06;-8.41857e-05;0;0;2.37665e-05;2.22426e-05;-1.14632e-05;-0.000187965;0;0;7.37078e-06;5.61467e-06;1.7873e-06;-0.00078237;0;0;0.00010582;./sim_cue_integration_15_11_2019_224131_1355888483
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0;0;0;0;0.25;0;1;1334702409;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.547937;0.479558;0.604949;0.514315;0.145364;0.0643939;0.0652706;0.0614897;0.696318;-4.73556;-1.62906;0.474428;-9.48153;-5.63068;-3.4468;-1.36135;0.00187073;0.00105139;0.000808351;0.000457229;0.00232144;0.00176036;31256;0.00179991;0.0112615;10.6133;2.00005;0.324564;0.133072;7.28516;14.1498;0.384313;0;-nan;0.841805;-nan;0.000880153;0.013183;0.00189765;0.00107538;0.00115748;0.000395829;0.000418336;6.06264e-06;6.60343e-06;1.43886e-05;0.00113741;0.00145361;0.00114536;0.0138585;0;0;-1.1208e-05;-1.12504e-05;-1.64081e-05;5.65084e-05;0;0;-1.11999e-05;-1.1206e-05;-1.60078e-05;9.75691e-05;0;0;-7.08722e-07;-7.289e-07;-1.46602e-06;-5.44093e-05;0;0;2.65994e-07;-3.03761e-07;1.18254e-05;8.82874e-05;0;0;5.95766e-06;6.69236e-06;2.47802e-05;-5.79531e-06;0;0;1.92752e-05;./sim_cue_integration_15_11_2019_224131_1357344900
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0;0;0;0;0.25;0;1;1333034652;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.532933;0.479982;0.58844;0.512345;0.133541;0.0584883;0.0619761;0.0561511;0.507211;-1.47668;-1.69842;0.318638;-9.29133;-4.34703;-5.61206;-1.25839;0.0013364;0.000901607;0.000665126;0.000409942;0.00202956;0.00133052;31463;0.00124975;0.00915887;4.94357;3.67716;0.297466;0.267801;5.32062;8.57589;0.405446;0;-nan;0.833897;-nan;0.000743779;0.0110399;0.00164261;0.00119017;0.00120427;0.000396349;0.000505361;-1.77174e-05;-1.79071e-05;-1.87529e-05;0.00088952;0.00108932;0.000904362;0.00716663;0;0;2.99112e-06;2.89292e-06;4.03488e-06;2.97141e-06;0;0;2.91298e-06;2.81568e-06;4.23693e-06;9.57541e-06;0;0;-2.0932e-06;-2.27046e-06;-2.99879e-06;-5.99174e-06;0;0;5.5387e-06;5.32743e-06;2.22821e-06;-3.38297e-05;0;0;-1.52464e-05;-1.52336e-05;-1.95126e-05;4.81903e-05;0;0;5.32787e-05;./sim_cue_integration_15_11_2019_224131_1359331089
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0;0;0;0;0.25;0;1;1336870076;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.533739;0.497796;0.574791;0.524859;0.095334;0.0544705;0.0588208;0.0737854;0.285144;-3.63392;0.509436;-6.37924;4.06891;-6.49821;-0.21077;-1.0386;0.00167824;0.000640546;0.00052678;0.000287668;0.00197197;0.0015111;31938;0.00271196;0.00561796;8.99518;4.52455;3.13161;10.9026;2.12335;15.0826;0.486143;0;-nan;0.821266;-nan;0.000922278;0.00745107;0.0016816;0.000867183;0.000896949;0.000385601;0.000374734;-1.51483e-06;-1.6533e-06;2.40278e-06;0.000751081;0.000734129;0.000751283;0.0181644;0;0;-1.72692e-06;-1.69971e-06;6.97182e-06;-4.04132e-05;0;0;-1.82605e-06;-1.79907e-06;8.06904e-06;-3.48254e-05;0;0;-1.60829e-06;-1.60956e-06;6.94966e-06;-2.47721e-05;0;0;-2.0396e-05;-2.03538e-05;1.17056e-05;-5.67701e-05;0;0;-4.82594e-05;-4.82554e-05;5.43848e-06;-0.000398188;0;0;-5.84085e-07;./sim_cue_integration_15_11_2019_224131_1361621371
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.1;0;0;0;0.25;0;1;1338235090;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.535841;0.48872;0.529508;0.486642;0.109495;0.0905723;0.0433031;0.0734247;0.256784;4.2998;4.83417;-7.60156;-0.534224;-5.65683;-6.71836;-1.08625;0.00161769;0.00085534;0.00300436;0.00184552;0.00237882;0.00276314;32131;0.00310509;0.00577111;10.6933;4.83883;1.96801;18.0102;2.46612;4.95135;0.439793;0.51;0.77025;0.827152;0.00131528;0.000832814;0.00903114;0.00355179;0.000824934;0.000823029;0.00080852;0.000717194;-1.98499e-06;-2.1508e-06;1.04715e-06;0.000575419;0.000747405;0.000576183;0.0155844;0;0;1.60625e-06;1.6368e-06;1.71832e-06;-9.78429e-05;0;0;1.47898e-06;1.50591e-06;1.67354e-06;-9.8611e-05;0;0;-2.34606e-06;-2.21101e-06;-6.36869e-06;-4.65875e-05;0;0;-3.50261e-07;-2.14863e-07;-2.94523e-05;-0.000166974;0;0;-3.83537e-06;-2.78363e-06;-2.5245e-05;-0.00066511;0;0;-5.33611e-05;./sim_cue_integration_15_11_2019_224131_1362219242
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0.1;0;0;0;0.25;0;1;1340606546;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.522687;0.499253;0.523125;0.499147;0.101129;0.0812695;0.0743371;0.0584232;0.188833;-4.35995;0.392646;-6.39307;1.5459;-6.81198;2.61819;-0.997988;0.00138127;0.000855694;0.00226341;0.00185989;0.00280638;0.00204847;32155;0.00140951;0.00609877;6.91637;3.09278;2.59004;12.9419;3.55369;4.89889;0.487101;0.495;0.778148;0.814639;0.000965385;0.000814544;0.00906167;0.00268348;0.00106886;0.00109949;0.000422381;0.000426103;3.04161e-05;3.28308e-05;-3.15446e-06;0.00103288;0.00125629;0.00103239;0.00946094;0;0;-2.61832e-06;-2.68738e-06;2.79802e-07;-4.36778e-05;0;0;-9.31289e-07;-1.011e-06;2.92865e-06;-3.65606e-05;0;0;-2.28238e-07;-2.86698e-07;2.14703e-06;-6.03879e-06;0;0;-7.41995e-06;-7.44958e-06;-6.32123e-06;-0.00012514;0;0;-4.16664e-05;-4.19941e-05;-6.90569e-06;-0.000199038;0;0;1.33674e-05;./sim_cue_integration_15_11_2019_224131_1366223967
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.1;0;0;0;0.25;0;1;1342306501;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.543035;0.484256;0.54444;0.489479;0.170827;0.248516;0.0553942;0.0741009;0.442249;-2.17601;1.93713;-7.40464;0.430367;-3.84118;-5.33398;-1.49657;0.00366794;0.00217973;0.00420687;0.00526896;0.00203732;0.00429775;32801;0.00212183;0.00523027;12.3695;9.53662;1.7693;18.2;5.54958;6.84408;0.315975;0.4525;0.751125;0.819412;0.0029201;0.00197026;0.0142604;0.0176345;0.00128075;0.00128562;0.00124189;0.00114107;-7.87348e-05;-7.7631e-05;-5.94112e-05;0.00166863;0.00191008;0.00168379;0.039666;0;0;-3.58242e-06;-4.0043e-06;-1.34227e-06;-5.86957e-05;0;0;-3.75125e-06;-4.19897e-06;-1.45498e-06;-5.94292e-05;0;0;-4.20749e-06;-4.25803e-06;4.84834e-07;-4.95556e-05;0;0;2.49922e-05;1.81198e-05;2.42521e-05;0.000405389;0;0;1.19542e-05;1.65228e-05;6.80507e-06;-0.000641476;0;0;-0.00014416;./sim_cue_integration_15_11_2019_224131_1367912003
0;5;0.01;0;1;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0;0;0;0;0.25;0;1;1346939155;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.52084;0.506155;0.552676;0.533067;0.0830357;0.0542562;0.0580202;0.0604051;0.139383;4.42987;-6.18801;-8.11841;-4.91991;-6.84422;-4.50275;-0.784012;0.000911506;0.000606756;0.000495859;0.000303006;0.00209352;0.00122193;32156;0.00163466;0.00474969;9.47984;7.52518;1.07125;7.54631;2.66668;6.88953;0.5331;0;-nan;0.812472;-nan;0.000554742;0.0059062;0.00122193;0.00137268;0.00137238;0.00122387;0.00118731;-2.6141e-06;-2.58113e-06;5.72703e-07;0.0011745;0.0013582;0.00117521;0.00537711;0;0;1.3361e-05;1.33138e-05;1.5084e-05;-3.55111e-05;0;0;1.32289e-05;1.31816e-05;1.49315e-05;-3.56841e-05;0;0;1.05946e-05;1.05446e-05;1.20225e-05;-2.6264e-05;0;0;-5.5633e-06;-5.59941e-06;-7.37784e-06;-8.753e-06;0;0;-1.01518e-05;-1.01469e-05;1.93106e-05;-0.000146434;0;0;5.13935e-06;./sim_cue_integration_15_11_2019_224131_1370208173
