init_g;mu_g;mu_bmat_envt;mu_dp;laplace;gmin;init_bmat_phen;qjuv;qmat;m;sdmu_b;init_amat;bmin;survival_scalar1;np;nloci_g;nc;mu_agen;sdmat;amax;mu_dc;sdsoc;gmax;sigmoidal_survival;seed;init_dp;sdmu_g;init_bmat_envt;mu_asoc;survival_scalar0;init_ajuv;bmax;init_asoc;p;init_agen;mu_bmat_phen;mu_ajuv;amin;sdmu_a;mu_amat;init_dc;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;0.01;0.01;0.01;1;-1;0;0.9;0.344828;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;327575743;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.529107;0.520497;0.336611;0.941686;0.166815;0.837575;7.65366;-0.380878;-3.23888;8.68579;-1.26769;3518.96;3430.68;1232.9;8970.78;40000;7251.46;608065;93570.9;259936;762776;10416.6;0.52;0.868966;0.875986;0.0262856;0.0260078;./sim_cue_integration_18_8_2019_110207_341883537
0;0.01;0.01;0.01;1;-1;0;1;0.275862;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;327819366;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.523316;0.522446;0.124787;1.37632;0.114686;0.0947959;-2.37469;0.991098;3.52489;-1.8123;-0.463853;3616.53;3606.25;205.997;19075;40000;132.982;163929;167460;235064;172873;7540.58;0.52;0.889316;0.901668;0.0300477;0.0268479;./sim_cue_integration_18_8_2019_110207_342964026
0;0.01;0.01;0.01;1;-1;0;0.9;0.0689655;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;329051176;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.518172;0.516539;0.357138;0.895204;0.621919;0.485059;6.5935;-5.97894;-0.0705216;8.16881;-1.35326;3417.46;3421.83;1365.7;8082.34;39999.6;2489.32;480028;397318;160136;679107;10557.1;0.495;0.858109;0.881045;0.0320817;0.0247582;./sim_cue_integration_18_8_2019_110207_343852152
0;0.01;0.01;0.01;1;-1;0;1;0.37931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;328338623;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.48671;0.50053;0.112402;1.39773;0.114819;0.119716;0.317424;-0.372096;3.25166;-2.15477;-0.379169;3264.11;3484.57;186.133;19701.5;40000;193.451;190651;138771;294195;175760;7267.26;0.4575;0.88835;0.918687;0.0312243;0.0217613;./sim_cue_integration_18_8_2019_110207_344846459
0;0.01;0.01;0.01;1;-1;0;0.5;0.0689655;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;329873183;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.504303;0.502517;0.66008;0.095344;0.605036;1.78438;6.2884;-6.89257;-0.703453;8.57367;-1.74731;3109.31;3216.69;4426.12;119.593;39999.6;32053.4;459251;506901;122334;742789;13062.3;0.495;0.848015;0.867238;0.0252473;0.0211014;./sim_cue_integration_18_8_2019_110207_345561045
0;0.01;0.01;0.01;1;-1;0;0.5;0.172414;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;332053270;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.511922;0.512668;0.672292;0.0794597;0.216494;2.35271;1.85656;-5.7641;5.13973;8.51106;-1.84726;3227.81;3378.72;4576.44;91.0526;40000;55516.7;176041;383980;332557;732243;14045.1;0.5025;0.859106;0.877057;0.0239888;0.021122;./sim_cue_integration_18_8_2019_110207_347642283
0;0.01;0.01;0.01;1;-1;0;0.5;0.241379;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;332900880;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.506245;0.505446;0.684745;0.0882091;0.14159;2.3523;2.15122;-5.38249;0.912236;8.6579;-1.78117;3166.7;3301.12;4755.02;108.612;40000;55492.7;157887;338795;222794;756250;13372.3;0.5;0.855609;0.875915;0.0246201;0.0211066;./sim_cue_integration_18_8_2019_110207_348706613
0;0.01;0.01;0.01;1;-1;0;0.9;0.103448;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;330151300;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.530418;0.532481;0.46276;0.719659;0.117802;1.50886;1.84237;-2.98305;-0.0516422;8.35044;-1.58389;3593.34;3787.92;2202.91;5299.94;40000;22957.1;133381;193998;182816;707212;12069.7;0.5025;0.862716;0.891568;0.0313289;0.0243015;./sim_cue_integration_18_8_2019_110207_351142571
0;0.01;0.01;0.01;1;-1;0;0.9;0.482759;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;343673310;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.50454;0.501739;0.375056;0.946515;0.134297;0.952169;4.36781;0.791502;3.13699;8.49882;-1.29517;3290.8;3270.35;1524.51;9056.99;40000;9214.41;301733;60670.6;197430;730564;10042;0.4975;0.862457;0.874671;0.0300496;0.0269518;./sim_cue_integration_18_8_2019_110207_358345401
0;0.01;0.01;0.01;1;-1;0;0.5;0.172414;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;347020902;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.521248;0.526966;0.59875;0.0816823;0.891372;0.990845;3.2504;-6.10595;-5.98981;8.59561;-1.47384;3097.39;3165.64;3704.47;97.8129;39999.2;10101.9;206308;404851;404140;748854;11622.2;0.51;0.816469;0.854423;0.0212226;0.0151469;./sim_cue_integration_18_8_2019_110207_362927247
0;0.01;0.01;0.01;1;-1;0;1;0.655172;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;353707220;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.485209;0.485638;0.129903;1.39617;0.118095;0.117517;-0.279299;-0.142063;2.16207;-1.0686;-0.423871;3255.15;3260.33;227.497;19645.2;40000;190.587;85800.2;65090.4;142110;122105;7309.08;0.47;0.898508;0.89926;0.0280629;0.0286002;./sim_cue_integration_18_8_2019_110207_367743581
0;0.01;0.01;0.01;1;-1;0;1;0.103448;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;362055686;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.518609;0.511962;0.13443;1.40414;0.114751;0.138791;1.7961;2.34577;0.591076;-3.11365;-0.545714;3584.09;3517.5;231.197;19862;40000;268.177;128080;273663;135895;214572;7697.44;0.505;0.898289;0.899825;0.0277782;0.0278123;./sim_cue_integration_18_8_2019_110207_376405278
0;0.01;0.01;0.01;1;-1;0;1;0.482759;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;361484835;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508966;0.505134;0.12471;1.40481;0.102294;0.111579;-1.24703;4.14499;-0.810221;-0.848142;-0.487592;3505.16;3541;212.077;19842.3;40000;173.071;213745;298351;164040;212411;7771.14;0.485;0.898794;0.900451;0.0283569;0.0285381;./sim_cue_integration_18_8_2019_110207_376520621
0;0.01;0.01;0.01;1;-1;0;1;0.206897;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;362626818;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.514556;0.517299;0.104119;1.41095;0.112202;0.122392;-5.5645;2.0647;1.57306;-0.299105;-0.267187;3548.12;3577.14;149.783;20034.9;40000;214.437;363620;127040;187663;146287;7104.34;0.46;0.891687;0.910933;0.0297692;0.0247778;./sim_cue_integration_18_8_2019_110207_377560305
0;0.01;0.01;0.01;1;-1;0;0.5;0.62069;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;353330865;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.506466;0.504253;0.701193;0.0979324;0.115229;2.44567;-0.933265;3.00727;-1.62502;8.63224;-1.77908;3197.62;3314.31;4985.11;130.023;40000;59959.5;182829;135432;170722;751474;13447.3;0.4975;0.854908;0.869442;0.026869;0.0231568;./sim_cue_integration_18_8_2019_110207_378748092
0;0.01;0.01;0.01;1;-1;0;0.9;0.448276;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;367612181;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.504686;0.509048;0.387213;0.957075;0.171143;0.890445;7.0644;-0.381792;5.06505;8.36966;-1.2196;3295.48;3345.05;1571.79;9264.74;40000;8179.26;541881;60816.2;378909;708791;9756.07;0.4875;0.857342;0.887017;0.032207;0.0236428;./sim_cue_integration_18_8_2019_110207_381413711
0;0.01;0.01;0.01;1;-1;0;0.9;0.586207;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;358382898;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.506264;0.512107;0.359482;0.94042;0.139101;0.918733;6.8085;1.1877;0.361309;8.24306;-1.27728;3290.35;3370.36;1381.95;8963.57;40000;8690.29;502066;147041;177109;690472;10261.3;0.46;0.847436;0.875318;0.0335448;0.0271435;./sim_cue_integration_18_8_2019_110207_381974842
0;0.01;0.01;0.01;1;-1;0;0.9;0.37931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;358382361;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.513628;0.515768;0.369118;0.948556;0.175121;0.859959;6.38321;-0.840805;2.36558;8.29522;-1.30436;3387.03;3415.99;1463.89;9094.13;40000;7639.59;467989;53275.1;183089;700246;10425.9;0.5125;0.866221;0.885137;0.029036;0.0237424;./sim_cue_integration_18_8_2019_110207_381974833
0;0.01;0.01;0.01;1;-1;0;1;0.413793;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;368549276;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.503926;0.503743;0.106939;1.35101;0.102733;0.111492;1.50176;-0.48523;-3.04566;2.48555;-0.190004;3424.58;3485.19;161.798;18370;40000;177.462;102182;173455;199534;185352;7256.09;0.485;0.893695;0.904612;0.0285747;0.0262758;./sim_cue_integration_18_8_2019_110207_382691093
0;0.01;0.01;0.01;1;-1;0;1;0.517241;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;359167078;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.529616;0.534214;0.116865;1.39192;0.12319;0.13628;-0.755249;-2.22163;-2.12278;-0.624001;-0.481334;3703.41;3827.91;185.151;19500.9;40000;259.782;127978;151118;161056;119414;7874.73;0.5375;0.897011;0.920729;0.0282174;0.0210637;./sim_cue_integration_18_8_2019_110207_384603220
0;0.01;0.01;0.01;1;-1;0;1;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;379287382;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.512594;0.50697;0.120454;1.38926;0.129709;0.095885;-4.02222;-0.526841;-0.909852;3.07346;-0.360435;3537.05;3550.37;211.888;19417.7;40000;129.167;255523;90892.4;212508;253017;7380.25;0.5325;0.897948;0.899645;0.0281176;0.0288349;./sim_cue_integration_18_8_2019_110207_393439185
0;0.01;0.01;0.01;1;-1;0;0.9;0.551724;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;382307253;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.501041;0.498624;0.379476;0.939753;0.149307;0.913187;6.86615;0.422478;-2.81474;8.03553;-1.29707;3246.53;3229.6;1542.67;8938.08;40000;8578.67;497340;55682.9;148849;658998;10287.4;0.5025;0.871463;0.874829;0.0271099;0.0261913;./sim_cue_integration_18_8_2019_110207_397528690
0;0.01;0.01;0.01;1;-1;0;0.5;0.275862;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;386176829;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.505521;0.501847;0.624229;0.0776771;0.565895;1.1668;5.85306;-6.06394;-0.0877657;8.36033;-1.37433;2882.84;2853.23;4036.57;88.2759;39999.7;14069.4;388495;414035;119384;712082;11027.3;0.5225;0.834654;0.827395;0.0149512;0.0165609;./sim_cue_integration_18_8_2019_110207_402611704
0;0.01;0.01;0.01;1;-1;0;0.9;0.310345;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;410848297;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.52548;0.529536;0.49634;0.741631;0.119771;1.45091;2.8508;-4.50845;-0.260542;8.00652;-1.48644;3541.31;3757.36;2540.14;5623.47;40000;21309.2;233028;268101;152081;653159;11382.4;0.505;0.863366;0.885184;0.0309642;0.0251038;./sim_cue_integration_18_8_2019_110207_425786277
0;0.01;0.01;0.01;1;-1;0;0.9;0.206897;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;416695135;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.513074;0.511553;0.450257;0.712631;0.101541;1.39036;4.3882;-3.44725;2.31112;8.57944;-1.53683;3381.26;3537.38;2103.72;5207.4;40000;19532.8;287496;286164;230686;745853;11798.5;0.5;0.879049;0.89227;0.0253458;0.0212086;./sim_cue_integration_18_8_2019_110207_432000193
0;0.01;0.01;0.01;1;-1;0;1;0.310345;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;421027047;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.526162;0.524342;0.110231;1.3943;0.124356;0.108909;-0.199268;-0.419349;-1.98542;-0.755175;-0.391838;3675.36;3654.73;164.917;19553.6;40000;163.675;119428;93591.3;159507;198045;7481.53;0.5225;0.887059;0.902169;0.0318773;0.0277923;./sim_cue_integration_18_8_2019_110207_436419779
0;0.01;0.01;0.01;1;-1;0;1;0.482759;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;423320161;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.513875;0.509053;0.167445;1.409;0.132805;0.143264;-3.48681;-1.80102;-1.15727;-0.498013;-0.464547;3558.45;3507.9;356.934;19938.5;40000;283.765;257644;128947;181812;154002;7497.61;0.51;0.895516;0.899111;0.0295213;0.0286866;./sim_cue_integration_18_8_2019_110207_438909244
0;0.01;0.01;0.01;1;-1;0;0.5;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;425304175;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.506677;0.507176;0.674086;0.111247;0.155339;2.40841;1.09798;-6.29053;4.23099;8.42755;-1.84859;3155.54;3295.57;4598.91;160.574;40000;58196.1;173405;438326;241854;717341;13995.1;0.5;0.849219;0.862365;0.026026;0.0240017;./sim_cue_integration_18_8_2019_110207_440321218
0;0.01;0.01;0.01;1;-1;0;0.5;0.344828;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;427827505;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.515655;0.518504;0.653032;0.0809847;0.357662;1.24953;4.57459;-5.45527;-3.99196;8.53939;-1.17011;3008.73;3048.18;4547.05;94.6865;39999.9;16350.5;290570;363002;249917;737307;10036.9;0.505;0.814758;0.839792;0.0190707;0.0154389;./sim_cue_integration_18_8_2019_110207_444288533
0;0.01;0.01;0.01;1;-1;0;0.5;0.551724;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;443798518;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.511116;0.510822;0.723389;0.076747;0.125062;2.53459;-2.07816;2.7256;1.65306;8.31983;-1.78536;3242.14;3382.67;5304.12;83.7459;40000;64388.1;189005;177273;104185;701507;13319.2;0.5175;0.85776;0.87086;0.0254444;0.0236417;./sim_cue_integration_18_8_2019_110207_459046216
0;0.01;0.01;0.01;1;-1;0;0.5;0.551724;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;443976879;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.49973;0.499917;0.592313;0.0768476;0.127388;1.18325;-3.03708;5.66596;3.11655;8.32864;-1.09646;2802.62;2804.51;3859.39;82.75;40000;14651.2;241430;372070;257702;703705;10427.4;0.4825;0.82002;0.822323;0.0153261;0.0161749;./sim_cue_integration_18_8_2019_110207_458761670
0;0.01;0.01;0.01;1;-1;0;0.5;0.448276;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;445008575;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.505586;0.504701;0.596665;0.0729227;0.142207;1.21067;2.20042;-4.94381;1.397;8.32266;-1.10408;2863.5;2857.88;3820.9;78.3823;40000;15440.5;105991;301278;141936;703594;10361.1;0.54;0.81955;0.82166;0.0163288;0.0160173;./sim_cue_integration_18_8_2019_110207_460375971
0;0.01;0.01;0.01;1;-1;0;0.9;0;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;462994774;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.514411;0.516048;0.357221;0.850873;0.927962;0.187526;6.22776;-6.86781;-1.26528;7.0551;-1.26875;3404.87;3430.19;1385.76;7348.29;39999.1;455.507;445108;498995;141164;525971;9985.28;0.4875;0.857931;0.88602;0.0309226;0.0251512;./sim_cue_integration_18_8_2019_110207_477754176
0;0.01;0.01;0.01;1;-1;0;1;0.37931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;446521556;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508508;0.504166;0.135643;1.38654;0.112412;0.122511;1.14325;0.246289;3.76267;-1.96375;-0.472847;3485.29;3438.3;255.658;19345.4;40000;202.725;224013;102139;229116;96235.4;7739.82;0.485;0.897329;0.897408;0.0279459;0.0289161;./sim_cue_integration_18_8_2019_110207_461489464
0;0.01;0.01;0.01;1;-1;0;1;0.586207;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;446482102;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.52433;0.520245;0.0838046;1.39104;0.109501;0.111275;2.75965;5.10703;-0.401176;1.78289;-0.334077;3670.75;3622.48;104.977;19486.4;40000;171.452;210960;340095;168008;188267;7594.86;0.49;0.903965;0.913925;0.026101;0.0242278;./sim_cue_integration_18_8_2019_110207_461945111
0;0.01;0.01;0.01;1;-1;0;1;0.517241;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;463439373;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.50322;0.494617;0.13205;1.40278;0.120475;0.116623;0.820971;-1.3172;-1.65325;-4.89935;-0.44736;3432.91;3338.6;248.185;19782.1;40000;184.834;170033;244600;267032;303037;7328.58;0.5325;0.898195;0.891085;0.0274115;0.0309036;./sim_cue_integration_18_8_2019_110207_479139343
0;0.01;0.01;0.01;1;-1;0;1;0;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;463194508;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.53845;0.534062;0.115506;1.38794;0.125548;0.108566;2.02493;-2.41529;1.71429;-3.00376;-0.518853;3800.37;3756.58;195.843;19371.2;40000;161.761;132250;261965;265107;189453;7691.66;0.54;0.895544;0.907691;0.0291597;0.0261057;./sim_cue_integration_18_8_2019_110207_484528721
0;0.01;0.01;0.01;1;-1;0;0.5;0.344828;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;463921275;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.503821;0.502148;0.675122;0.075986;0.147238;2.38613;-0.266976;-6.12911;-1.43887;8.50879;-1.84059;3122.92;3243.53;4623.45;83.6263;40000;57144.4;141556;424993;155720;732230;13983.5;0.5;0.863288;0.856412;0.0241431;0.0243255;./sim_cue_integration_18_8_2019_110207_480551520
0;0.01;0.01;0.01;1;-1;0;0.5;0.448276;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;465976557;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.492532;0.490099;0.690459;0.0914581;0.101156;2.464;-0.53413;-2.91057;-6.05776;8.55885;-1.82261;3026.88;3147.46;4841.27;117.814;40000;60840.9;174151;240885;427660;739283;13921.9;0.445;0.863919;0.863208;0.0230839;0.0237183;./sim_cue_integration_18_8_2019_110207_481487807
0;0.01;0.01;0.01;1;-1;0;0.9;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;479366324;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.498917;0.492706;0.491643;0.744104;0.101948;1.44649;5.34862;-3.92244;-1.65144;8.30026;-1.4926;3264.59;3376.4;2493.03;5661.4;40000;21090.2;378810;241042;199712;699809;11296.5;0.495;0.869756;0.86658;0.0290839;0.0315966;./sim_cue_integration_18_8_2019_110207_495208982
0;0.01;0.01;0.01;1;-1;0;0.9;0.517241;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;485835171;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.469877;0.468758;0.480475;0.75209;0.129264;1.46447;4.66793;0.080599;-0.923878;8.44717;-1.55664;2988.51;3162.31;2398.38;5745;40000;21594.3;301279;73528.6;136683;723246;11930.7;0.4075;0.866069;0.887094;0.0320446;0.0258208;./sim_cue_integration_18_8_2019_110207_500127067
0;0.01;0.01;0.01;1;-1;0;0.5;0.586207;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;484759175;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.521381;0.521831;0.694916;0.0937972;0.109447;2.43276;1.38776;5.89982;0.0418397;8.74326;-1.76685;3336.44;3478.96;4887.94;125.022;40000;59370.5;187373;390482;204600;770129;13253.4;0.48;0.847003;0.865486;0.0290344;0.0243114;./sim_cue_integration_18_8_2019_110207_500523391
0;0.01;0.01;0.01;1;-1;0;0.9;0.586207;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;486891142;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508963;0.510823;0.47553;0.74302;0.0920153;1.49548;5.46905;1.00826;-1.4036;8.0763;-1.53658;3365.57;3554.43;2330.69;5604.82;40000;22552.9;357145;166502;185632;663362;11658.7;0.475;0.857114;0.880382;0.0322093;0.0271185;./sim_cue_integration_18_8_2019_110207_502255446
0;0.01;0.01;0.01;1;-1;0;0.5;0.37931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;489004593;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508922;0.510501;0.600491;0.0843293;0.247656;1.23798;1.63145;-4.54991;-2.38258;8.46881;-1.19142;2909.62;2932.39;3965.89;100.978;39999.9;15895.7;124375;238265;245005;726467;10449.4;0.475;0.811333;0.829538;0.0175584;0.0160798;./sim_cue_integration_18_8_2019_110207_505026024
0;0.01;0.01;0.01;1;-1;0;1;0.413793;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;486464244;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508545;0.513399;0.11832;1.37538;0.11207;0.0908004;-1.66855;-0.0217868;2.85616;3.93197;-0.331898;3489.13;3538.35;193.884;19054;40000;119.437;148503;162348;251031;241411;7475.77;0.505;0.881497;0.900661;0.0339259;0.0279037;./sim_cue_integration_18_8_2019_110207_506865145
0;0.01;0.01;0.01;1;-1;0;0.5;0.482759;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;486463637;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.495037;0.4949;0.601335;0.0739;0.115694;1.23629;0.522678;-0.283796;1.59541;8.37879;-1.14271;2754.98;2756.01;3934.82;79.986;40000;16034.9;56520.9;82675.4;214516;711308;10392;0.48;0.826295;0.820232;0.015055;0.0156707;./sim_cue_integration_18_8_2019_110207_506865155
0;0.01;0.01;0.01;1;-1;0;0.9;0.37931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;487692686;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.499908;0.502252;0.49175;0.7128;0.112809;1.55194;-0.497787;-0.618555;1.72444;8.75939;-1.61246;3302.81;3498.81;2478.61;5164.25;40000;24341.7;127961;172760;202518;774823;12214.9;0.455;0.879827;0.896916;0.025723;0.0231233;./sim_cue_integration_18_8_2019_110207_511152609
0;0.01;0.01;0.01;1;-1;0;0.5;0.482759;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;506802174;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.500027;0.499134;0.698793;0.0837245;0.103551;2.52188;0.461117;-2.55682;2.91739;8.4224;-1.85045;3108.77;3234.14;4946.28;98.1629;40000;63807.2;129036;156235;191998;718341;14136.6;0.535;0.851796;0.848602;0.0275091;0.027417;./sim_cue_integration_18_8_2019_110207_521230799
