amin;amax;mu_amat;gmax;mu_g;gmin;mu_ajuv;init_dp;sigmoidal_survival;nc;m;mu_agen;init_bmat_phen;init_g;laplace;mu_dp;p;init_dc;mu_asoc;seed;sdsoc;init_ajuv;bmax;init_asoc;qmat;qjuv;sdmu_a;sdmat;nloci_g;mu_dc;init_amat;init_agen;init_bmat_envt;survival_scalar1;sdmu_b;bmin;mu_bmat_phen;np;survival_scalar0;sdmu_g;mu_bmat_envt;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.45;0;0.01;1482398516;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.51232;0.511284;0.107569;0.0635248;0.086018;0.12558;2.67557;1.19285;5.22031;-6.6018;-0.513001;2637.82;2628.07;156.431;60.9403;40000;215.475;123809;146184;342619;469864;7481.55;0.5;0.790125;0.808628;0.000902419;0.000804597;./sim_cue_integration_18_8_2019_131651_1508172330
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.45;0;0.01;1491804335;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514754;0.514611;0.0806761;0.047258;0.0896993;0.110812;2.56868;2.70923;-0.858635;-2.05693;-0.505218;2658.38;2657.1;98.7195;35.1992;40000;163.831;173428;174451;138322;147950;7468.19;0.485;0.786862;0.810027;0.000600919;0.00057194;./sim_cue_integration_18_8_2019_131651_1524367096
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.45;0;0.01;1513041803;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.515418;0.514538;0.0886097;0.0779108;0.0807866;0.112304;4.77718;2.48354;-4.36433;-5.21531;-0.384768;2668.6;2660;113.064;84.5718;40000;184.283;352257;182388;329739;359584;7138.14;0.47;0.786416;0.811446;0.00082733;0.000752422;./sim_cue_integration_18_8_2019_131651_1530627172
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1155455934;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511505;0.511505;0.0881577;0.0773547;0.0755653;0.110941;1.57327;-5.15203;-3.45054;-4.8762;-0.50692;2628.51;2628.65;106.284;87.1883;40000;172.846;153911;332176;182525;284868;7731.75;0.5325;0.789303;0.808078;0.000832097;0.000790014;./sim_cue_integration_18_8_2019_131721_1174222382
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1174713149;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511345;0.512528;0.0849542;0.0687255;0.084029;0.102024;0.0814143;-0.305112;2.75769;-2.20844;-0.498524;2625.52;2637.6;99.7612;69.4842;40000;149.556;236150;221273;191229;223477;7349.7;0.495;0.788895;0.808927;0.000739606;0.000685995;./sim_cue_integration_18_8_2019_131721_1203398879
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1215266727;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512787;0.513237;0.0949453;0.0646629;0.0893992;0.105876;-0.672592;2.34503;1.59988;-2.2615;-0.481154;2641.95;2646.33;127.221;64.388;40000;160.709;252981;165566;153241;176934;7685.48;0.51;0.788721;0.809767;0.000852531;0.000746181;./sim_cue_integration_18_8_2019_131721_1234600971
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1225099419;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512505;0.515123;0.100985;0.0646829;0.0880903;0.101113;-2.22824;0.309045;3.329;0.613922;-0.408389;2638.79;2666.12;143.665;61.4339;40000;144.46;200277;132254;296706;174828;7313.04;0.495;0.786209;0.81064;0.000835652;0.000809081;./sim_cue_integration_18_8_2019_131721_1261217638
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1272970906;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.507853;0.506789;0.0937715;0.0717255;0.0710247;0.0930486;-1.33947;-2.26925;0.602604;-3.08111;-0.516335;2591.17;2581.05;123.276;72.9712;40000;120.135;151107;222381;151368;165302;7773.56;0.535;0.793826;0.80662;0.000808699;0.000735629;./sim_cue_integration_18_8_2019_131721_1290644035
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1272042352;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509255;0.510272;0.0994989;0.0643256;0.0859122;0.0841092;-0.948564;-3.00103;2.64338;-2.74937;-0.457871;2605.1;2615.53;131.411;61.8917;40000;106.913;142797;231241;156655;167012;7621.93;0.5525;0.791409;0.808187;0.000797914;0.000743869;./sim_cue_integration_18_8_2019_131721_1291903789
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1303001667;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513193;0.513311;0.080705;0.0769441;0.0769754;0.109907;-4.95794;-1.65893;-0.304536;-2.44599;-0.501998;2644.81;2646.53;95.3452;82.5138;40000;167.774;306191;111054;155683;237286;7489.03;0.5075;0.788448;0.809074;0.000771147;0.000694237;./sim_cue_integration_18_8_2019_131721_1320165223
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1338416667;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512916;0.512783;0.0915102;0.0618169;0.0717655;0.100136;0.0193823;-1.51449;-1.63969;-0.00900003;-0.417309;2641.14;2640.26;120.117;56.1877;40000;145.972;211873;166343;168090;220142;7434.93;0.5425;0.78982;0.808736;0.000709507;0.000641677;./sim_cue_integration_18_8_2019_131721_1364422064
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1403695634;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513043;0.512601;0.0823053;0.0663992;0.086567;0.107191;-0.669298;3.43865;-0.426896;3.23889;-0.597222;2643.44;2639.4;93.3017;66.5624;40000;160.192;231969;297975;144410;180048;7857.09;0.52;0.788892;0.808347;0.000790042;0.000709599;./sim_cue_integration_18_8_2019_131721_1420546860
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1273235286;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511472;0.510511;0.0940582;0.0640548;0.0876483;0.10123;-1.80574;0.644999;2.26608;-4.34865;-0.489542;2628.11;2618.33;126.836;64.9037;40000;146.455;176548;185069;156112;264226;7702.29;0.48;0.789895;0.806571;0.000799564;0.000814521;./sim_cue_integration_18_8_2019_131736_1256850390
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1208607176;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510006;0.509811;0.107296;0.0754084;0.0933253;0.116756;-2.18425;1.60255;0.863224;-1.59855;-0.586318;2615.45;2613.46;155.127;83.1152;40000;187.277;112239;125407;226102;72202.3;7704.01;0.5075;0.790407;0.805898;0.000947832;0.000959441;./sim_cue_integration_18_8_2019_131736_1191803984
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1167835347;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512734;0.512438;0.0968779;0.0640804;0.0857778;0.107407;3.81318;-0.85222;-2.87578;-2.5917;-0.443704;2640.1;2637.4;125.791;60.2849;40000;155.753;214791;80742.3;190113;149876;7317.79;0.48;0.789172;0.809649;0.000774338;0.000704638;./sim_cue_integration_18_8_2019_131736_1148251009
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1047688960;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511065;0.509996;0.0958742;0.0646601;0.087265;0.106607;0.659803;1.46802;6.01276;1.61721;-0.55847;2623.53;2613.03;125.375;60.7023;40000;153.698;163412;137665;397675;103985;7787.52;0.4625;0.79052;0.808143;0.000773253;0.000723746;./sim_cue_integration_18_8_2019_131736_1028407717
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1052986765;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511311;0.511858;0.108202;0.0707963;0.093985;0.0948301;0.985271;-0.162723;-4.47267;-4.80441;-0.4942;2628.01;2633.5;156.595;74.7367;40000;136.26;171325;116474;320095;343146;7623.2;0.4975;0.789889;0.806337;0.000892656;0.000881172;./sim_cue_integration_18_8_2019_131736_1023868437
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;997209996;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509845;0.509696;0.0965507;0.0750042;0.0789006;0.095852;-3.26259;1.33038;-0.915491;-5.15218;-0.474485;2611.83;2610.39;126.836;84.0611;40000;124.762;234971;209031;156593;336129;7390.49;0.4675;0.791264;0.807035;0.000839993;0.000820079;./sim_cue_integration_18_8_2019_131736_979832805
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;943934282;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.51145;0.511616;0.0921845;0.126422;0.0795188;0.0998049;2.00867;-1.60054;4.00251;-0.652442;-0.507034;2636.61;2639.32;118.902;208.966;40000;137.796;165309;145956;249045;144199;7602.1;0.4775;0.790382;0.807756;0.00138561;0.00132862;./sim_cue_integration_18_8_2019_131736_926292050
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;930637796;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.510165;0.51129;0.0910584;0.0810522;0.0895969;0.0920472;-0.276823;0.505356;0.524992;-0.561404;-0.494521;2615.46;2627.52;112.893;91.8305;40000;121.992;71596.1;117168;144246;164339;7521.44;0.5;0.78864;0.808304;0.000919161;0.000804337;./sim_cue_integration_18_8_2019_131736_913381182
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;879652034;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.510485;0.51188;0.0915734;0.11043;0.0691358;0.0935793;-1.57709;-1.34269;3.26124;-0.283146;-0.389749;2622.34;2637.25;113.455;158.447;40000;132.454;165809;84170.6;203749;212027;7346.39;0.5075;0.788672;0.809034;0.00114704;0.000995969;./sim_cue_integration_18_8_2019_131736_862014851
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;853566599;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511851;0.511251;0.084865;0.0709593;0.0830439;0.0921822;0.753218;-2.63214;6.15245;0.949792;-0.462925;2630.82;2625.13;102.782;74.1726;40000;116.312;144331;176602;492102;75415.6;7486.1;0.485;0.789614;0.808335;0.000742547;0.000697863;./sim_cue_integration_18_8_2019_131736_828859274
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;819804253;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.505962;0.504057;0.0912871;0.114521;0.0738862;0.0930278;5.34329;-4.52097;0.610915;-2.4929;-0.606057;2578.47;2559.26;114.524;177.713;40000;125.547;331494;251422;180521;237376;8077.84;0.495;0.794992;0.801818;0.00121322;0.00118853;./sim_cue_integration_18_8_2019_131736_802862634
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;649133383;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.515394;0.516122;0.0927711;0.124803;0.0952049;0.10161;5.30118;0.126667;-2.25866;-0.699377;-0.367059;2676.77;2684.01;119.495;204.964;40000;137.249;382899;247419;139387;151404;7318.8;0.4875;0.787657;0.813425;0.00139856;0.00121179;./sim_cue_integration_18_8_2019_131736_628381235
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1071291548;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512242;0.511093;0.0979998;0.109589;0.0888963;0.0991984;0.258322;-0.525255;-2.50891;4.7954;-0.482101;2642.43;2630.66;133.058;165.78;40000;144.231;129851;69789.3;117754;273400;7513.2;0.485;0.791082;0.808775;0.00125833;0.00112973;./sim_cue_integration_18_8_2019_131751_1089114357
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1072158981;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.509549;0.509407;0.0958616;0.107445;0.0884487;0.0948274;2.11107;1.78557;-0.794763;2.051;-0.573024;2613.83;2613.53;124.376;150.061;40000;131.962;107089;178120;177320;155186;7518.03;0.515;0.792408;0.806925;0.00114529;0.00110786;./sim_cue_integration_18_8_2019_131751_1089503518
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1414719634;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.510465;0.508103;0.0939346;0.0717905;0.0842763;0.10742;-5.69415;-0.951691;0.327501;4.65648;-0.587769;2618.01;2594.77;125.304;74.5533;40000;163.602;377797;142406;155824;301908;7860.06;0.485;0.790865;0.807551;0.000824485;0.000787572;./sim_cue_integration_18_8_2019_131751_1433870975
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1229409346;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512497;0.513302;0.103345;0.142387;0.084474;0.0961685;2.01504;-0.971447;1.22875;-1.41802;-0.469057;2651.1;2660.03;147.356;260.422;40000;129.412;188552;108173;139321;114420;7486.4;0.5075;0.789409;0.808551;0.00161972;0.00152199;./sim_cue_integration_18_8_2019_131806_1199134480
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1159657884;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510435;0.510425;0.106154;0.0732348;0.092109;0.107336;-1.26517;1.67216;3.48959;-4.13398;-0.530854;2619.79;2619.94;150.69;81.1779;40000;160.682;166043;270747;275372;247703;7669.47;0.5175;0.790329;0.807054;0.000978222;0.000910562;./sim_cue_integration_18_8_2019_131806_1141993671
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1019811055;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.509513;0.510666;0.103738;0.115349;0.0975875;0.0932217;-6.20473;-0.171174;0.891322;-2.47233;-0.572934;2615.05;2628.22;149.233;174.887;40000;125.686;422516;44425.2;187861;138585;7499.27;0.4725;0.791321;0.807604;0.00130528;0.00122531;./sim_cue_integration_18_8_2019_131806_1002330451
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;870402140;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509496;0.509027;0.091399;0.133183;0.0794272;0.0951159;3.13385;-1.24754;0.642976;-3.23727;-0.459366;2616.75;2611.87;112.034;225.827;40000;125.007;228681;147927;91623.4;206368;7738.14;0.55;0.793151;0.808315;0.00138699;0.00127689;./sim_cue_integration_18_8_2019_131806_840010850
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;754753985;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510899;0.50781;0.105975;0.132875;0.0941754;0.0994182;2.83906;-0.859146;0.515394;3.93388;-0.581087;2633.72;2602.26;150.042;228.845;40000;142.763;183662;252841;215766;308657;7595.1;0.55;0.793008;0.80594;0.00156202;0.00152744;./sim_cue_integration_18_8_2019_131806_732865587
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;640421363;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514201;0.515111;0.0859503;0.0721488;0.0857002;0.0919344;-4.62855;-1.68477;-1.12353;-2.0773;-0.349444;2655.2;2664.88;101.668;75.7047;40000;127.511;291177;122411;185310;213635;7564.18;0.51;0.787671;0.810563;0.00076467;0.000696398;./sim_cue_integration_18_8_2019_131806_613092511
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;789636171;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513537;0.514804;0.0849648;0.137205;0.0841579;0.103169;-0.0732593;-3.00358;-3.95831;-3.14419;-0.358875;2658.08;2672.85;106.639;240.525;40000;142.222;125539;329710;249572;154720;7410.5;0.545;0.787905;0.812582;0.0014347;0.00134992;./sim_cue_integration_18_8_2019_131821_817534322
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1039591511;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510564;0.510048;0.109162;0.0695495;0.0964481;0.100382;2.86696;-0.819149;-3.09935;-1.17092;-0.530191;2620.77;2615.24;159.171;71.7786;40000;167.071;200916;47277.5;194821;228011;7753.2;0.52;0.790462;0.806976;0.000939585;0.000855161;./sim_cue_integration_18_8_2019_131821_1056672707
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1085724749;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512976;0.513335;0.105141;0.0638454;0.0881677;0.107822;-0.418574;2.51216;-1.00036;5.72521;-0.448779;2644.31;2648.12;153.422;59.5912;40000;155.73;121409;136484;171147;377697;7635.46;0.55;0.78823;0.808718;0.000874578;0.000821119;./sim_cue_integration_18_8_2019_131821_1104781818
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1108424352;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513399;0.515556;0.0905454;0.21962;0.0876474;0.0976223;4.19864;-1.95253;-0.595637;-3.68217;-0.38643;2677.61;2700.25;112.845;570.475;40000;132.619;221538;182532;136382;199188;7215.39;0.4875;0.790934;0.81639;0.0028463;0.00245082;./sim_cue_integration_18_8_2019_131821_1126963544
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1156412168;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511716;0.511758;0.0920479;0.120157;0.0982933;0.10171;-6.11578;4.5993;-5.75251;-3.91439;-0.51347;2638.81;2638.62;119.416;190.189;40000;140.909;411840;302291;416571;275387;7490.88;0.5375;0.792444;0.811354;0.00128214;0.00123412;./sim_cue_integration_18_8_2019_131821_1183121267
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1377492192;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.508298;0.51262;0.0975571;0.226449;0.0874361;0.105936;-4.34865;1.7229;-1.09603;2.23947;-0.520881;2629.68;2673.63;130.539;593.356;40000;156.981;246633;102911;99930.1;214605;7519.42;0.5125;0.795348;0.817157;0.00294027;0.00260845;./sim_cue_integration_18_8_2019_131836_1351344219
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1375066419;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514948;0.509968;0.102371;0.250413;0.0811566;0.104711;3.62188;6.06537;3.80975;-4.32506;-0.496706;2705.65;2655.07;140.089;710.821;40000;161.631;285567;443863;255160;241554;7663.16;0.5;0.796827;0.811158;0.00358103;0.00324877;./sim_cue_integration_18_8_2019_131836_1350029595
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1218997704;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.515975;0.514995;0.088608;0.242811;0.0872995;0.10092;-0.80569;-1.36123;-0.389984;4.68151;-0.506277;2711.02;2705.22;110.307;662.497;40000;152.646;196415;191476;101981;342138;7653.02;0.4975;0.791924;0.81136;0.00326093;0.00297051;./sim_cue_integration_18_8_2019_131836_1195643537
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1197685200;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514356;0.513922;0.0937672;0.0689794;0.0921719;0.127167;2.82247;4.1351;-0.359849;7.25577;-0.573489;2659.05;2655.13;123.846;70.4636;40000;231.917;322773;252380;159078;566027;7779.98;0.455;0.78739;0.810556;0.000898223;0.000860536;./sim_cue_integration_18_8_2019_131836_1168202920
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1133413590;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.509353;0.510162;0.104817;0.0707977;0.082658;0.0954791;-0.410856;5.50888;4.90813;6.76348;-0.511436;2607.89;2616.75;143.797;72.2106;40000;132.005;227546;354502;316700;495058;7505.78;0.4925;0.791572;0.806736;0.000909594;0.000859868;./sim_cue_integration_18_8_2019_131836_1116107191
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1113476114;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.508854;0.508913;0.121848;0.0717434;0.0903685;0.112711;0.435821;2.64479;-4.51217;-3.92202;-0.532576;2605;2605.75;192.414;74.6916;40000;180.115;201406;201471;307438;310133;7640.05;0.52;0.791728;0.805938;0.00104189;0.00100627;./sim_cue_integration_18_8_2019_131836_1096051276
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1118590232;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514335;0.512869;0.0807402;0.248612;0.0857566;0.081335;0.773696;-4.10023;3.86472;1.64857;-0.458759;2693.91;2678.07;95.5563;679.753;40000;93.7903;243718;264604;236497;128302;7619.11;0.485;0.796823;0.816425;0.00300729;0.00284067;./sim_cue_integration_18_8_2019_131836_1090572848
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1097707762;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510504;0.510731;0.102855;0.0669148;0.0871389;0.112753;3.23179;5.83357;2.71772;-0.802856;-0.545393;2619.83;2622.18;148.022;66.1667;40000;177.716;149082;413066;306588;148965;8179.25;0.5075;0.789917;0.807139;0.000926518;0.000892753;./sim_cue_integration_18_8_2019_131836_1078777085
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1063726731;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.50944;0.511228;0.0889247;0.266091;0.0794856;0.0934192;-4.72417;-6.0678;-3.3411;-1.7754;-0.5066;2648.17;2669.53;113.484;775.237;40000;121.572;366221;399362;212945;210280;7956.98;0.51;0.794933;0.813811;0.00343127;0.00308669;./sim_cue_integration_18_8_2019_131836_1045192151
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1052084040;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512064;0.514225;0.0934667;0.267019;0.0806824;0.0919146;-4.81342;-0.241568;5.03827;-5.17731;-0.367559;2676.62;2705.6;123.891;789.557;40000;120.834;291015;176463;335422;333776;7566.51;0.5075;0.798909;0.820888;0.00341525;0.00301354;./sim_cue_integration_18_8_2019_131836_1026671581
