sdmu_a;init_bmat_phen;mu_asoc_vert;init_vp;mu_bmat_envt;amax;init_asoc_horiz;sdsoc_horiz;m;amin;mu_amat;nph;init_vc;init_asoc_vert;sdsoc_vert;init_ajuv;qjuv;gmin;init_hc;npv;mu_bmat_phen;sdmu_g;survival_scalar1;seed;init_hp;survival_scalar0;bmax;mu_g;init_agen;nch;mu_hp;init_bmat_envt;mu_hc;mu_vc;sdmat;mu_agen;laplace;sigmoidal_survival;qmat;bmin;mu_asoc_horiz;nloci_g;init_amat;mu_ajuv;init_g;ncv;gmax;sdmu_b;mu_vp;p;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;831219879;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.667;49990;0.509519;0.506725;0.505848;0;0.0912136;0.0871819;0.0938976;0.10649;0.138495;2.13393;4.25939;-1.08557;8.22882;-4.00314;-2.01624;-0.629883;0.00165082;0.00161103;0.00318168;0;0.00334475;0.00294972;40000;0.00400014;0.00877221;12.4481;5.76451;4.06485;1.19703;5.17443;19.5716;0.405393;0.495;0.792563;0.805973;0.00109042;0.00101737;./sim_cue_integration_20_10_2019_093504_791163587
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;1445243218;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.508465;0.496683;0.505454;0;0.157127;0.0655588;0.102266;0.0983053;0.106322;-0.615084;-1.55973;4.1813;4.90813;1.0043;7.30818;-0.722598;0.00256566;0.00229813;0.00518696;0;0.00740744;0.00201077;40000;0.00381162;0.00469429;12.7673;10.4002;13.1224;14.2124;5.23368;2.24057;0.28939;0.505;0.792502;0.807475;0.00166319;0.001606;./sim_cue_integration_20_10_2019_093615_1468629767
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;1987790341;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.513212;0.503058;0.508561;0;0.109804;0.0638619;0.0879136;0.0997003;0.0924861;-3.23867;2.23917;-0.22657;3.64151;-5.49485;0.410421;-0.662695;0.00166364;0.00149906;0.00326272;0;0.00474852;0.00217602;40000;0.0039489;0.00299746;14.6852;18.8638;12.5803;9.90926;8.74862;10.3839;0.325703;0.4875;0.787917;0.809329;0.00114245;0.00103129;./sim_cue_integration_20_10_2019_093654_1999202521
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;1648519380;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.504076;0.498672;0.49979;0;0.176341;0.0661986;0.101738;0.126419;0.224439;0.135103;-6.0101;0.155592;7.86739;4.4764;3.39911;-0.681657;0.00293637;0.00284548;0.00568915;0;0.00753713;0.00212757;40000;0.00513245;0.013516;9.12688;5.82792;3.38325;2.49251;7.45293;6.53568;0.367314;0.4875;0.796115;0.802112;0.00187503;0.00183147;./sim_cue_integration_20_10_2019_093828_1670881717
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;2065020235;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.510401;0.507046;0.513424;0;0.0881852;0.0727627;0.0795082;0.101829;0.128314;-4.49547;1.06569;-0.281808;8.01123;-3.77079;-2.09664;-0.634322;0.00134128;0.00130831;0.00254231;0;0.00280786;0.00233098;40000;0.00395508;0.00580231;13.9837;25.933;4.5689;1.59587;8.1575;15.2946;0.399945;0.5325;0.790522;0.807327;0.000878275;0.000831803;./sim_cue_integration_20_10_2019_093833_2076085828
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;1594922306;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.511593;0.506773;0.511794;0;0.104731;0.0666852;0.0873624;0.0933982;0.179338;-3.71611;1.60723;-0.64566;7.92341;-5.51224;6.21448;-0.532546;0.00145566;0.00136746;0.00285914;0;0.00363646;0.00222621;40000;0.00356047;0.00984044;15.1736;7.26368;5.70756;2.56122;9.16111;5.53182;0.480501;0.5225;0.789149;0.808467;0.000989524;0.000916786;./sim_cue_integration_20_10_2019_093845_1606648745
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.5;-1;0;5;0.01;0.25;0;1609821376;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.513989;0.509176;0.510672;0;0.154263;0.0731748;0.116138;0.0949768;0.143166;-0.480112;1.26955;0.277546;7.4846;6.82918;-0.227885;-0.483786;0.00243102;0.00234626;0.00480373;0;0.00743296;0.00259776;40000;0.00380961;0.00811635;27.5175;7.97904;6.15048;2.70731;2.96188;9.64617;0.533615;0.445;0.787467;0.809615;0.00166129;0.00149716;./sim_cue_integration_20_10_2019_093846_1630302753
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1522142855;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.516117;0.492894;0.518317;0;0.504801;0.0767068;0.088027;1.63561;0.211877;4.13191;-3.51588;6.94091;2.66326;-0.431845;9.26493;-1.84176;0.0263621;0.0242403;0.0469592;0;0.00433805;0.00233569;40000;0.0116621;0.0125312;10.863;6.85868;2.91128;20.13;0.363422;0.310196;-1.99156;0.4975;0.818817;0.842119;0.0140669;0.0120138;./sim_cue_integration_20_10_2019_093925_1505058037
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1073741749;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.515504;0.505188;0.516013;0;0.0956881;0.0884284;0.0734341;0.0735872;0.0977767;6.40567;1.20965;-2.22532;4.74245;-6.93832;-3.65703;-0.386677;0.00160766;0.00139744;0.00309046;0;0.00351352;0.00295541;40000;0.00286283;0.00480695;7.75882;19.6419;18.2364;8.31845;2.71614;7.48595;0.581186;0.54;0.786139;0.810973;0.00112098;0.000975554;./sim_cue_integration_20_10_2019_094005_935391768
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1643333455;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.514172;0.451029;0.510481;0;0.505829;0.0865795;0.0963693;1.23537;0.748646;2.68619;0.0679009;6.73516;0.279135;-0.677805;9.14211;-1.77104;0.0306628;0.016285;0.0522339;0;0.00432656;0.00312436;40000;0.0092948;0.0175821;7.0532;21.3487;2.19989;7.31282;0.427071;0.402938;-1.80938;0.53;0.830308;0.84735;0.0137785;0.0129116;./sim_cue_integration_20_10_2019_094034_1619660798
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;420116145;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.508326;0.502992;0.50682;0;0.103383;0.0730133;0.0875772;0.0778406;0.172616;1.47235;-1.68962;-0.646547;7.70308;-3.42499;2.3216;-0.578742;0.00152893;0.00144102;0.00286307;0;0.00409967;0.00280955;40000;0.00286951;0.00974183;5.6492;9.28946;5.27042;2.0202;5.42941;9.41623;0.421792;0.495;0.791918;0.805723;0.000988242;0.000952195;./sim_cue_integration_20_10_2019_094115_442671138
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;107906954;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.511457;0.452195;0.518198;0;0.485066;0.0734309;0.105059;1.17016;0.75706;-1.95995;0.1347;7.68872;1.68191;-0.67533;8.92989;-1.79189;0.0286506;0.014577;0.0478832;0;0.00429097;0.00261815;40000;0.0162231;0.014272;24.7475;11.3149;1.88371;10.3976;0.426083;0.56229;-1.85757;0.4975;0.81485;0.841384;0.0159352;0.0129948;./sim_cue_integration_20_10_2019_094249_139049907
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.5;-1;0;5;0.01;0.25;0;1374050644;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.509674;0.507365;0.510189;0;0.0948163;0.0699142;0.0965534;0.0936602;0.151202;-4.1152;-1.01559;-0.0582148;8.04867;-3.52278;5.14825;-0.564859;0.00137413;0.00135599;0.00259498;0;0.00350315;0.00203746;40000;0.00406413;0.00593973;12.8916;9.4861;2.38031;1.68409;9.34575;6.4539;0.46752;0.4975;0.790734;0.806441;0.000906562;0.000836083;./sim_cue_integration_20_10_2019_094426_1338329849
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;986478002;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.5119;0.488503;0.51211;0;0.556768;0.0765265;0.0849025;1.88474;0.209274;-2.39586;1.68581;6.82544;-1.55183;-0.623814;9.16798;-1.91527;0.0300723;0.0277954;0.0514358;0;0.00510413;0.00274343;40000;0.0161031;0.0095756;13.2875;12.4177;2.97472;6.25501;0.352529;0.3364;-2.2119;0.4975;0.824266;0.8297;0.0158754;0.0156421;./sim_cue_integration_20_10_2019_094428_1003986846
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1130377059;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.511293;0.501318;0.508176;0;0.102827;0.0713766;0.0895471;0.0909255;0.106415;-1.23652;-2.4337;-0.232345;5.90994;-5.02744;0.0956728;-0.656727;0.00161642;0.00143823;0.0031956;0;0.00379889;0.00243447;40000;0.00350127;0.00343799;15.0905;14.0355;5.80446;3.69318;5.03791;14.1796;0.36562;0.5025;0.789312;0.807777;0.00111807;0.00102771;./sim_cue_integration_20_10_2019_094444_1111381574
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;649464654;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.51369;0.454334;0.519687;0;0.475006;0.0729014;0.10271;1.17606;0.719344;-3.13584;-1.22894;7.80033;2.60763;-0.583174;9.01731;-1.8226;0.0274858;0.0143909;0.0468327;0;0.0046569;0.00269425;40000;0.01073;0.0148573;13.8847;8.59361;1.95183;7.93349;0.477057;0.394241;-1.93389;0.5125;0.820586;0.840691;0.0147492;0.0133526;./sim_cue_integration_20_10_2019_094520_700081126
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1088542254;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.504962;0.447978;0.50748;0;0.478478;0.0849076;0.0999815;1.17781;0.726029;4.03706;-0.147666;7.86343;0.406969;-0.683981;9.18017;-1.83385;0.028791;0.0146311;0.0490461;0;0.0042295;0.00257956;40000;0.0162059;0.0137715;9.40177;13.0057;1.24998;8.31202;0.467342;0.326816;-1.97834;0.48;0.832065;0.840852;0.0133846;0.013524;./sim_cue_integration_20_10_2019_094614_1065088790
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1705292026;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.510443;0.506346;0.508308;0;0.10172;0.0732326;0.070952;0.102436;0.133384;-4.09698;1.1101;0.121712;7.49113;-6.29603;0.720985;-0.466127;0.00151524;0.00146223;0.00282728;0;0.00436075;0.00266719;40000;0.00406838;0.00713092;7.89337;8.54209;4.55922;2.74061;11.4705;9.78519;0.553976;0.5075;0.790761;0.806304;0.000990079;0.000932425;./sim_cue_integration_20_10_2019_094621_1731052379
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;175691765;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.513885;0.510231;0.515932;0;0.0896052;0.0697067;0.109025;0.0933549;0.129993;-0.269409;0.567802;-1.25774;6.81959;-3.86838;4.08623;-0.490079;0.0013286;0.00127762;0.00252953;0;0.00346347;0.00219859;40000;0.00407209;0.0072486;16.7379;11.9029;4.01683;2.93741;9.92644;8.51473;0.482646;0.485;0.787994;0.809958;0.000891934;0.000811138;./sim_cue_integration_20_10_2019_094702_140007025
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1222817743;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.522597;0.501702;0.521178;0;0.138608;0.687776;0.108672;0.0888075;0.194676;5.27436;3.52213;5.99014;2.98731;5.54996;-2.58086;-0.804204;0.0317059;0.0298255;0.0445998;0;0.0047474;0.0102091;40000;0.00298176;0.00907962;4.39113;7.85249;4.07029;11.3171;4.04011;11.612;0.200596;0.5075;0.82308;0.841978;0.0171538;0.0155866;./sim_cue_integration_20_10_2019_094923_1173683700
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;730376284;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.517791;0.433361;0.524006;0;0.27817;0.443373;0.0771851;0.0964371;0.963924;-0.579736;3.54886;7.52648;2.11176;3.63917;0.247262;-1.35089;0.0365791;0.0156962;0.0578146;0;0.00798784;0.00963944;40000;0.00356978;0.0215753;11.7693;16.2336;2.17131;9.50502;4.84262;8.78709;-0.760064;0.4825;0.833306;0.851058;0.0181954;0.0159975;./sim_cue_integration_20_10_2019_095019_685520475
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;320098828;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.513852;0.503643;0.513842;0;0.109069;0.114411;0.0823941;0.0885408;0.0886151;0.0260322;1.65098;5.13272;7.11668;-5.98489;-2.48037;-0.629726;0.00221654;0.00204111;0.00412183;0;0.00355624;0.00408856;40000;0.0038923;0.00358035;11.2202;8.3255;5.25017;4.80938;5.14304;10.4962;0.355873;0.5425;0.788952;0.808544;0.0014943;0.00137077;./sim_cue_integration_20_10_2019_095024_343138139
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1887631703;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.512643;0.504736;0.515222;0;0.107959;0.109949;0.0816606;0.0944975;0.100242;2.61469;0.103381;3.49307;7.00956;-4.18901;-6.89089;-0.639428;0.00223187;0.00208225;0.00427579;0;0.00422871;0.00420426;40000;0.0039788;0.00444995;16.7931;23.9316;8.19561;3.20766;7.06905;3.94424;0.396946;0.5175;0.789426;0.80967;0.00146247;0.00136375;./sim_cue_integration_20_10_2019_095100_1925605359
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1237049794;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.51878;0.440764;0.518599;0;0.278373;0.450809;0.104494;0.10157;0.836483;-1.45876;-3.44953;7.63053;-1.88417;5.68077;-0.147173;-1.2936;0.0352479;0.0161633;0.0536436;0;0.00574999;0.0119297;40000;0.00483153;0.0157842;14.6354;16.4528;1.50364;8.99264;5.80014;11.3279;-0.652375;0.4775;0.829161;0.842285;0.0185709;0.0167487;./sim_cue_integration_20_10_2019_095244_1214708289
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;717540071;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.508722;0.487083;0.514808;0;0.224055;0.607373;0.0991878;0.283047;0.201452;2.49272;0.333664;7.18355;1.04122;0.897997;7.84522;-1.08228;0.0315523;0.0292908;0.0476944;0;0.00636847;0.00747802;40000;0.0131703;0.0104005;13.794;5.19005;2.91185;6.72593;2.18768;2.23096;-0.239382;0.515;0.818735;0.850635;0.0177;0.0140261;./sim_cue_integration_20_10_2019_095415_700349950
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;191666791;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.509548;0.505111;0.506693;0;0.105026;0.119568;0.0875509;0.0781425;0.168031;-0.558581;1.90723;0.387098;7.20409;-3.8354;-0.242161;-0.511473;0.00215327;0.00208572;0.00405558;0;0.00364328;0.00429248;40000;0.00328717;0.0105619;17.6647;9.52706;3.6888;2.0151;10.5357;23.2445;0.45146;0.475;0.791566;0.807333;0.00143455;0.00131752;./sim_cue_integration_20_10_2019_095420_214003789
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;368012529;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.512916;0.502416;0.511907;0;0.116352;0.114017;0.0858081;0.109299;0.0859215;0.479446;2.25379;4.64765;2.57467;-3.09648;-0.605508;-0.653067;0.00238131;0.00220607;0.00457023;0;0.00462149;0.00409354;40000;0.00527642;0.00316987;8.99942;8.61711;6.48689;4.95247;7.01691;10.1814;0.366244;0.4625;0.789058;0.809243;0.00160549;0.00147162;./sim_cue_integration_20_10_2019_095538_378683423
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1549019910;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.497017;0.427511;0.490269;0;0.267986;0.407559;0.0826165;0.0925244;0.864411;5.13578;2.16343;7.15738;0.298206;5.94771;3.61682;-1.33496;0.0321759;0.0145437;0.049619;0;0.00597315;0.00947971;40000;0.00335046;0.0146419;10.2577;27.1168;3.01005;5.13499;5.965;12.2742;-0.698237;0.435;0.836691;0.839021;0.0156803;0.0155153;./sim_cue_integration_20_10_2019_095615_1525877312
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;412131067;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.512344;0.505765;0.512022;0;0.100162;0.103103;0.0864162;0.0976875;0.188218;-4.35924;0.898491;1.4735;7.63176;-5.95692;0.864035;-0.548336;0.00188545;0.00177014;0.00371525;0;0.0038995;0.00386578;40000;0.00365981;0.0101371;7.33513;5.71604;3.16851;1.70447;5.39695;21.4674;0.480378;0.51;0.790062;0.808365;0.00127938;0.0011743;./sim_cue_integration_20_10_2019_095712_400270245
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;960861554;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.511846;0.503436;0.511967;0;0.102462;0.115753;0.0711175;0.0754304;0.168654;-4.82162;-1.74586;2.45204;7.1391;-3.81808;1.01395;-0.518141;0.00213372;0.00193746;0.00409844;0;0.00447769;0.00408344;40000;0.00247875;0.0104749;7.28369;18.0037;3.28034;1.88004;6.44293;6.16724;0.473397;0.5375;0.79113;0.808158;0.00140899;0.00132323;./sim_cue_integration_20_10_2019_095734_1006470659
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1570999585;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.509282;0.486839;0.507526;0;0.190111;0.598927;0.0772042;0.20389;0.204465;3.94813;0.158565;7.77381;-3.48129;6.80651;1.90397;-0.98145;0.0296056;0.0273011;0.0447174;0;0.00762219;0.00868562;40000;0.00910639;0.0106225;10.5903;20.7872;2.13928;9.61267;3.41333;7.93332;-0.0767139;0.5225;0.823813;0.840974;0.0160875;0.0143863;./sim_cue_integration_20_10_2019_095749_1520307234
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;2130480134;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.520936;0.440713;0.529428;0;0.273021;0.419114;0.0877625;0.119219;0.887621;0.481288;1.55785;7.21898;4.51657;5.14232;2.65867;-1.3698;0.0344741;0.0148269;0.053026;0;0.00657861;0.00710089;40000;0.00551844;0.0197396;11.7354;11.2539;1.99093;5.02836;9.25013;5.69869;-0.80219;0.4625;0.831429;0.8463;0.0174768;0.0155546;./sim_cue_integration_20_10_2019_095757_2108149004
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1130976230;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.517083;0.50543;0.519983;0;0.102267;0.105381;0.094361;0.0840191;0.0990306;-0.972113;-4.08507;4.14106;5.26907;-3.67411;-3.35986;-0.59335;0.00213358;0.00190095;0.00401864;0;0.00399056;0.00401392;40000;0.00339377;0.0047327;12.9348;9.56812;13.4118;9.1499;7.9906;11.3271;0.40774;0.515;0.786739;0.812064;0.00140009;0.00126505;./sim_cue_integration_20_10_2019_095830_1154660170
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1253573584;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.507396;0.499823;0.504562;0;0.112333;0.10773;0.0724564;0.101621;0.132972;0.575624;0.882328;1.64061;5.21771;-4.09831;-5.42044;-0.622383;0.00209658;0.00195558;0.00414611;0;0.00433877;0.00398262;40000;0.0035524;0.00646691;17.3604;6.51847;4.03613;3.61431;7.11746;5.43371;0.367032;0.49;0.792347;0.80645;0.00140361;0.0013275;./sim_cue_integration_20_10_2019_095831_1276767492
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;2099207551;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.514388;0.504206;0.514075;0;0.0975452;0.104093;0.101696;0.0930154;0.15959;-1.3454;-0.486605;2.71142;6.66788;-5.6894;0.551443;-0.592198;0.00213636;0.00188265;0.00402737;0;0.0035544;0.00486486;40000;0.00348508;0.00941505;6.80626;12.4016;5.10626;2.21775;5.18355;8.20947;0.406692;0.5025;0.786291;0.81172;0.0014389;0.00125489;./sim_cue_integration_20_10_2019_095844_2076900914
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1954319331;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.778;49990;0.510421;0.434768;0.507892;0;0.277607;0.428562;0.103174;0.123162;0.861082;-4.66037;0.0653161;6.72571;0.704595;4.43701;1.28436;-1.33987;0.035377;0.0154435;0.0536064;0;0.00636967;0.00863311;40000;0.00474077;0.0176484;10.8142;21.5995;2.1137;9.17428;7.02792;11.6597;-0.765914;0.5075;0.83575;0.849064;0.0167856;0.0160314;./sim_cue_integration_20_10_2019_095849_1910704628
